,zip,city,state,latitude,longitude,population,pop_45-49,pop_50-54,pop_55-59,pop_60-64,pop_65-69,pop_70-74,pop_75-inf
7250,17035,Honey Grove,PA,40.4305,-77.5843,966.0,60.0,65.0,76.0,119.0,78.0,47.0,36.0
7251,17036,Hummelstown,PA,40.270367,-76.7048,22605.0,1607.0,1507.0,2103.0,1758.0,1266.0,840.0,1156.0
7252,17037,Ickesburg,PA,40.436607,-77.39336999999998,999.0,62.0,86.0,63.0,36.0,54.0,45.0,82.0
7253,17038,Jonestown,PA,40.434998,-76.51295999999998,8883.0,623.0,488.0,757.0,659.0,378.0,252.0,343.0
7254,17039,Kleinfeltersville,PA,40.300505,-76.258399,133.0,22.0,0.0,0.0,60.0,0.0,23.0,0.0
7255,17040,Landisburg,PA,40.333508,-77.29933,2185.0,158.0,246.0,211.0,150.0,165.0,144.0,110.0
7256,17041,Lawn,PA,40.220907000000004,-76.53769,153.0,14.0,12.0,15.0,0.0,25.0,0.0,0.0
7257,17042,Lebanon,PA,40.31977,-76.42344,37561.0,2166.0,2835.0,2848.0,2699.0,2144.0,1792.0,3204.0
7258,17043,Lemoyne,PA,40.247189,-76.89806999999998,5832.0,257.0,331.0,473.0,383.0,268.0,204.0,392.0
7259,17044,Lewistown,PA,40.595359,-77.5774,20934.0,1408.0,1391.0,1582.0,1452.0,1229.0,997.0,2060.0
7260,17045,Liverpool,PA,40.586914,-76.99401999999998,3183.0,175.0,254.0,267.0,215.0,165.0,180.0,226.0
7261,17046,Lebanon,PA,40.358015,-76.42501,31055.0,2142.0,2282.0,2001.0,1484.0,1507.0,1399.0,1887.0
7262,17047,Loysville,PA,40.365241999999995,-77.40369,2643.0,230.0,110.0,174.0,157.0,97.0,117.0,190.0
7263,17048,Lykens,PA,40.592397999999996,-76.72086,4096.0,258.0,223.0,225.0,275.0,185.0,180.0,313.0
7264,17049,McAlisterville,PA,40.64686,-77.24149,3337.0,191.0,202.0,170.0,113.0,178.0,112.0,201.0
7265,17050,Mechanicsburg,PA,40.249543,-77.002296,36741.0,2660.0,2920.0,2894.0,2725.0,1964.0,1839.0,2738.0
7266,17051,McVeytown,PA,40.458618,-77.77254,4976.0,328.0,366.0,396.0,300.0,371.0,192.0,495.0
7267,17052,Mapleton Depot,PA,40.338058000000004,-77.9779,1494.0,116.0,105.0,125.0,73.0,84.0,48.0,149.0
7268,17053,Marysville,PA,40.333185,-76.96659,5056.0,252.0,413.0,426.0,504.0,355.0,166.0,368.0
7269,17054,Mattawana,PA,40.495979,-77.72371600000002,0.0,0.0,0.0,0.0,,,,
7270,17055,Mechanicsburg,PA,40.215939,-76.99826999999998,36144.0,2432.0,2379.0,2773.0,2375.0,2057.0,1449.0,3628.0
7271,17056,Mexico,PA,40.478716,-77.345514,53.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0
7272,17057,Middletown,PA,40.201341,-76.73557,22450.0,1478.0,1869.0,1713.0,1157.0,1377.0,812.0,1619.0
7273,17058,Mifflin,PA,40.53526,-77.46457,1687.0,101.0,130.0,101.0,146.0,77.0,71.0,169.0
7274,17059,Mifflintown,PA,40.582815000000004,-77.36865999999998,8091.0,542.0,554.0,637.0,607.0,686.0,405.0,854.0
7275,17060,Mill Creek,PA,40.453497999999996,-77.91154,1219.0,88.0,91.0,58.0,76.0,91.0,41.0,97.0
7276,17061,Millersburg,PA,40.550027,-76.93743,6994.0,487.0,567.0,495.0,584.0,490.0,361.0,860.0
7277,17062,Millerstown,PA,40.5565,-77.14962,4080.0,318.0,284.0,308.0,322.0,276.0,197.0,277.0
7278,17063,Milroy,PA,40.735551,-77.54813,3418.0,259.0,290.0,290.0,111.0,207.0,226.0,224.0
7279,17064,Mount Gretna,PA,40.24793,-76.46847,752.0,24.0,63.0,65.0,78.0,181.0,124.0,92.0
7280,17065,Mount Holly Springs,PA,40.114682,-77.19201,4494.0,385.0,425.0,292.0,231.0,186.0,252.0,141.0
7281,17066,Mount Union,PA,40.373421,-77.8739,5436.0,437.0,376.0,426.0,320.0,335.0,220.0,374.0
7282,17067,Myerstown,PA,40.389502,-76.3147,14846.0,764.0,923.0,1050.0,910.0,877.0,670.0,1650.0
7283,17068,New Bloomfield,PA,40.409544,-77.17959,4277.0,202.0,273.0,267.0,343.0,320.0,158.0,334.0
7284,17069,New Buffalo,PA,40.454175,-76.96991,112.0,8.0,6.0,0.0,5.0,10.0,1.0,14.0
7285,17070,New Cumberland,PA,40.220040000000004,-76.86849000000002,15900.0,1306.0,1286.0,1157.0,999.0,947.0,581.0,1009.0
7286,17071,New Germantown,PA,40.406766,-77.292578,154.0,9.0,16.0,16.0,8.0,19.0,6.0,24.0
7287,17072,New Kingstown,PA,40.233164,-77.08211999999997,124.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
7288,17073,Newmanstown,PA,40.308675,-76.24974,5849.0,406.0,438.0,310.0,438.0,335.0,65.0,307.0
7289,17074,Newport,PA,40.482257000000004,-77.13906999999998,7113.0,563.0,623.0,571.0,565.0,401.0,287.0,427.0
7290,17075,Newton Hamilton,PA,40.39213,-77.83649,69.0,2.0,13.0,6.0,3.0,15.0,8.0,9.0
7291,17076,Oakland Mills,PA,40.616926,-77.31228,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
7292,17077,Ono,PA,40.406144,-76.52753,96.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
7293,17078,Palmyra,PA,40.304156,-76.5912,21125.0,1500.0,1462.0,1646.0,1458.0,1304.0,699.0,2092.0
7294,17080,Pillow,PA,40.64043,-76.80346,246.0,17.0,34.0,23.0,19.0,11.0,6.0,14.0
7295,17081,Plainfield,PA,40.202404,-77.28825,381.0,15.0,28.0,51.0,0.0,53.0,28.0,110.0
7296,17082,Port Royal,PA,40.508563,-77.42137,3169.0,282.0,263.0,263.0,205.0,149.0,132.0,241.0
7297,17083,Quentin,PA,40.277603000000006,-76.43823,68.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0
7298,17084,Reedsville,PA,40.67845,-77.60264000000002,4443.0,349.0,344.0,292.0,352.0,306.0,263.0,279.0
7299,17085,Rexmont,PA,40.277076,-76.385727,0.0,0.0,0.0,0.0,,,,
7300,17086,Richfield,PA,40.675983,-77.11861999999998,2318.0,144.0,224.0,193.0,156.0,83.0,77.0,238.0
7301,17087,Richland,PA,40.375621,-76.26401,2606.0,149.0,227.0,159.0,187.0,172.0,106.0,165.0
7302,17088,Schaefferstown,PA,40.299051,-76.29673000000003,1044.0,66.0,0.0,8.0,34.0,105.0,55.0,69.0
7303,17089,Camp Hill,PA,40.269738000000004,-76.93604599999998,0.0,0.0,0.0,0.0,,,,
7304,17090,Shermans Dale,PA,40.332785,-77.18464,5626.0,550.0,453.0,434.0,384.0,318.0,268.0,244.0
7305,17091,Camp Hill,PA,40.136687,-77.242805,0.0,0.0,0.0,0.0,,,,
7306,17093,Summerdale,PA,40.310088,-76.9287,1612.0,173.0,118.0,72.0,88.0,16.0,106.0,28.0
7307,17094,Thompsontown,PA,40.574018,-77.23385,2605.0,167.0,211.0,211.0,118.0,119.0,108.0,189.0
7308,17097,Wiconisco,PA,40.573636,-76.68525,756.0,35.0,82.0,54.0,60.0,61.0,53.0,61.0
7309,17098,Williamstown,PA,40.581421999999996,-76.62209,2383.0,181.0,192.0,187.0,163.0,145.0,90.0,208.0
7310,17099,Yeagertown,PA,40.641203999999995,-77.57953,1289.0,105.0,252.0,39.0,126.0,30.0,83.0,110.0
7311,17101,Harrisburg,PA,40.261839,-76.88279,1915.0,91.0,74.0,42.0,124.0,125.0,128.0,147.0
7312,17102,Harrisburg,PA,40.27283900000001,-76.89053,7793.0,426.0,553.0,541.0,431.0,333.0,183.0,432.0
7313,17103,Harrisburg,PA,40.274389,-76.86216999999998,11617.0,661.0,730.0,821.0,753.0,367.0,214.0,418.0
7314,17104,Harrisburg,PA,40.258972,-76.85922,19805.0,788.0,1261.0,1127.0,874.0,711.0,325.0,678.0
7315,17105,Harrisburg,PA,40.278498,-76.87520699999997,0.0,0.0,0.0,0.0,,,,
7316,17106,Harrisburg,PA,40.292664,-76.850061,0.0,0.0,0.0,0.0,,,,
7317,17107,Harrisburg,PA,40.297031,-76.876437,0.0,0.0,0.0,0.0,,,,
7318,17108,Harrisburg,PA,40.308638,-76.801693,0.0,0.0,0.0,0.0,,,,
7319,17109,Harrisburg,PA,40.290439,-76.82840999999998,23294.0,1214.0,1611.0,1392.0,1539.0,1520.0,847.0,1909.0
7320,17110,Harrisburg,PA,40.300738,-76.88528000000002,25677.0,1867.0,1664.0,1832.0,1733.0,1389.0,783.0,1636.0
7321,17111,Harrisburg,PA,40.264389,-76.80298,33049.0,2485.0,2570.0,2416.0,2129.0,1952.0,1039.0,2124.0
7322,17112,Harrisburg,PA,40.343261,-76.7808,35241.0,2356.0,2800.0,2940.0,2761.0,2357.0,1386.0,2619.0
7323,17113,Harrisburg,PA,40.23299,-76.82579,10533.0,558.0,564.0,731.0,515.0,603.0,407.0,632.0
7324,17120,Harrisburg,PA,40.265689,-76.882745,0.0,0.0,0.0,0.0,,,,
7325,17121,Harrisburg,PA,40.294396,-76.893751,0.0,0.0,0.0,0.0,,,,
7326,17122,Harrisburg,PA,40.249845,-76.871209,0.0,0.0,0.0,0.0,,,,
7327,17123,Harrisburg,PA,40.267518,-76.88373399999998,0.0,0.0,0.0,0.0,,,,
7328,17124,Harrisburg,PA,40.26746,-76.88596700000002,0.0,0.0,0.0,0.0,,,,
7329,17125,Harrisburg,PA,40.266221,-76.88285400000002,0.0,0.0,0.0,0.0,,,,
7330,17126,Harrisburg,PA,40.26179000000001,-76.880021,0.0,0.0,0.0,0.0,,,,
7331,17127,Harrisburg,PA,40.261516,-76.880884,0.0,0.0,0.0,0.0,,,,
7332,17128,Harrisburg,PA,40.389865,-76.782323,0.0,0.0,0.0,0.0,,,,
7333,17129,Harrisburg,PA,40.261516,-76.880884,0.0,0.0,0.0,0.0,,,,
7334,17130,Harrisburg,PA,40.270222,-76.882889,0.0,0.0,0.0,0.0,,,,
7335,17140,Harrisburg,PA,40.308640000000004,-76.84644899999998,0.0,0.0,0.0,0.0,,,,
7336,17177,Harrisburg,PA,40.298988,-76.84719399999999,0.0,0.0,0.0,0.0,,,,
7337,17201,Chambersburg,PA,39.931123,-77.66139,26143.0,1130.0,1674.0,1555.0,1536.0,1324.0,885.0,2695.0
7338,17202,Chambersburg,PA,39.92,-77.71,28608.0,2048.0,2287.0,2410.0,1729.0,1968.0,1141.0,2171.0
7339,17210,Amberson,PA,40.171667,-77.661354,152.0,27.0,8.0,13.0,0.0,6.0,0.0,12.0
7340,17211,Artemas,PA,39.742191999999996,-78.42113,337.0,37.0,25.0,34.0,28.0,13.0,24.0,36.0
7341,17212,Big Cove Tannery,PA,39.81231,-78.06336999999998,739.0,35.0,33.0,40.0,47.0,75.0,39.0,40.0
7342,17213,Blairs Mills,PA,40.243334999999995,-77.77414,520.0,33.0,28.0,64.0,36.0,29.0,32.0,32.0
7343,17214,Blue Ridge Summit,PA,39.736626,-77.47038,971.0,62.0,30.0,58.0,121.0,60.0,68.0,96.0
7344,17215,Burnt Cabins,PA,40.079326,-77.90039,220.0,15.0,23.0,0.0,12.0,26.0,12.0,5.0
7345,17217,Concord,PA,40.225168,-77.725013,114.0,0.0,9.0,8.0,13.0,5.0,0.0,6.0
7346,17219,Doylesburg,PA,40.228687,-77.71034,426.0,27.0,40.0,16.0,4.0,10.0,21.0,24.0
7347,17220,Dry Run,PA,40.195365,-77.72091999999998,350.0,10.0,42.0,8.0,21.0,29.0,32.0,41.0
7348,17221,Fannettsburg,PA,40.0724,-77.81148,633.0,61.0,43.0,31.0,45.0,40.0,20.0,68.0
7349,17222,Fayetteville,PA,39.897287,-77.52006,11567.0,431.0,710.0,961.0,869.0,837.0,906.0,1555.0
7350,17223,Fort Littleton,PA,40.062255,-77.96308,383.0,38.0,85.0,7.0,13.0,0.0,0.0,34.0
7351,17224,Fort Loudon,PA,39.957564,-77.90623000000002,1871.0,116.0,212.0,113.0,118.0,146.0,55.0,252.0
7352,17225,Greencastle,PA,39.792122,-77.74923000000003,19815.0,1763.0,1360.0,1119.0,1097.0,1147.0,735.0,1156.0
7353,17228,Harrisonville,PA,39.995374,-78.09348,1145.0,106.0,83.0,39.0,41.0,91.0,49.0,72.0
7354,17229,Hustontown,PA,40.070337,-78.02273000000002,1177.0,54.0,77.0,88.0,51.0,100.0,80.0,126.0
7355,17231,Lemasters,PA,39.859432,-77.857889,0.0,0.0,0.0,0.0,,,,
7356,17232,Lurgan,PA,40.105495,-77.640461,0.0,0.0,0.0,0.0,,,,
7357,17233,McConnellsburg,PA,39.942589,-77.99529,5313.0,335.0,378.0,491.0,376.0,246.0,271.0,488.0
7358,17235,Marion,PA,39.857217999999996,-77.69775,608.0,0.0,46.0,28.0,88.0,13.0,25.0,11.0
7359,17236,Mercersburg,PA,39.793293,-77.92889,8651.0,530.0,709.0,761.0,753.0,435.0,356.0,606.0
7360,17237,Mont Alto,PA,39.840491,-77.55239,1981.0,97.0,125.0,77.0,124.0,70.0,61.0,119.0
7361,17238,Needmore,PA,39.84793300000001,-78.12821,1637.0,108.0,155.0,135.0,136.0,74.0,78.0,148.0
7362,17239,Neelyton,PA,40.130231,-77.84147,260.0,0.0,32.0,12.0,26.0,14.0,4.0,23.0
7363,17240,Newburg,PA,40.147267,-77.57259,3957.0,287.0,279.0,169.0,233.0,177.0,96.0,180.0
7364,17241,Newville,PA,40.172412,-77.40826,11552.0,878.0,857.0,901.0,767.0,699.0,499.0,842.0
7365,17243,Orbisonia,PA,40.242121000000004,-77.87139,1453.0,103.0,126.0,79.0,57.0,49.0,33.0,100.0
7366,17244,Orrstown,PA,40.076657,-77.65433,2515.0,185.0,155.0,161.0,181.0,110.0,162.0,135.0
7367,17246,Pleasant Hall,PA,40.049118,-77.671754,151.0,0.0,0.0,8.0,21.0,9.0,13.0,13.0
7368,17247,Quincy,PA,39.799481,-77.581092,385.0,0.0,19.0,10.0,38.0,29.0,40.0,249.0
7369,17249,Rockhill Furnace,PA,40.242927,-77.90043,402.0,40.0,29.0,35.0,29.0,22.0,11.0,40.0
7370,17250,Rouzerville,PA,39.736395,-77.52474000000002,93.0,31.0,0.0,0.0,27.0,35.0,0.0,0.0
7371,17251,Roxbury,PA,40.112652000000004,-77.670626,155.0,49.0,11.0,2.0,12.0,2.0,6.0,10.0
7372,17252,Saint Thomas,PA,39.913537,-77.81000999999998,3934.0,353.0,294.0,347.0,386.0,250.0,186.0,295.0
7373,17253,Saltillo,PA,40.210859,-78.00567,298.0,34.0,21.0,17.0,12.0,12.0,4.0,29.0
7374,17254,Scotland,PA,39.969722,-77.58878,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7375,17255,Shade Gap,PA,40.152485999999996,-77.8617,1113.0,73.0,92.0,83.0,115.0,85.0,52.0,70.0
7376,17256,Shady Grove,PA,39.783390999999995,-77.674851,212.0,18.0,34.0,30.0,0.0,0.0,0.0,0.0
7377,17257,Shippensburg,PA,40.053308,-77.50622,29525.0,1635.0,1593.0,1526.0,1393.0,1525.0,981.0,1610.0
7378,17260,Shirleysburg,PA,40.298547,-77.89067,1188.0,109.0,105.0,72.0,67.0,99.0,66.0,137.0
7379,17261,South Mountain,PA,39.833095,-77.488633,282.0,8.0,12.0,25.0,26.0,18.0,31.0,46.0
7380,17262,Spring Run,PA,40.153677,-77.70883,1668.0,134.0,83.0,67.0,104.0,61.0,65.0,102.0
7381,17263,State Line,PA,39.724825,-77.718629,294.0,37.0,0.0,49.0,0.0,50.0,0.0,79.0
7382,17264,Three Springs,PA,40.190713,-77.98066999999998,2277.0,160.0,137.0,165.0,182.0,151.0,124.0,207.0
7383,17265,Upperstrasburg,PA,40.035958,-77.79113000000002,568.0,20.0,14.0,113.0,32.0,33.0,29.0,32.0
7384,17266,Walnut Bottom,PA,40.086521999999995,-77.41026,489.0,34.0,24.0,44.0,57.0,32.0,11.0,20.0
7385,17267,Warfordsburg,PA,39.798516,-78.23675,2804.0,240.0,167.0,177.0,201.0,205.0,211.0,193.0
7386,17268,Waynesboro,PA,39.766281,-77.57240999999998,29386.0,2074.0,2240.0,2005.0,1863.0,1633.0,1251.0,2403.0
7387,17269,Brush Creek,PA,39.88745,-78.245581,0.0,0.0,0.0,0.0,,,,
7388,17270,Williamson,PA,39.851731,-77.7993,53.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0
7389,17271,Willow Hill,PA,40.110585,-77.79943,295.0,45.0,13.0,9.0,17.0,17.0,7.0,22.0
7390,17272,Zullinger,PA,39.771372,-77.62702,431.0,45.0,0.0,21.0,0.0,20.0,0.0,113.0
7391,17275,Southampton,PA,40.01991500000001,-77.46425699999998,0.0,0.0,0.0,0.0,,,,
7392,17294,Blue Ridge Summit,PA,40.004884999999994,-77.77637,0.0,0.0,0.0,0.0,,,,
7393,17301,Abbottstown,PA,39.891548,-76.98359,4218.0,276.0,272.0,329.0,326.0,269.0,181.0,324.0
7394,17302,Airville,PA,39.80954000000001,-76.40849,2594.0,194.0,235.0,257.0,222.0,196.0,90.0,135.0
7395,17303,Arendtsville,PA,39.923644,-77.300085,0.0,0.0,0.0,0.0,,,,
7396,17304,Aspers,PA,39.969711,-77.218,2801.0,188.0,266.0,159.0,209.0,130.0,126.0,168.0
7397,17306,Bendersville,PA,39.982465999999995,-77.2496,392.0,20.0,24.0,7.0,15.0,26.0,6.0,40.0
7398,17307,Biglerville,PA,39.930756,-77.2917,5619.0,420.0,506.0,446.0,404.0,265.0,202.0,354.0
7399,17309,Brogue,PA,39.871433,-76.44796,2022.0,120.0,221.0,106.0,225.0,140.0,20.0,177.0
7400,17310,Cashtown,PA,39.890605,-77.35664200000002,0.0,0.0,0.0,0.0,,,,
7401,17311,Codorus,PA,39.81667,-76.84165,220.0,0.0,15.0,26.0,24.0,2.0,7.0,21.0
7402,17312,Craley,PA,39.946739,-76.506639,0.0,0.0,0.0,0.0,,,,
7403,17313,Dallastown,PA,39.8989,-76.64405,10460.0,824.0,789.0,988.0,682.0,592.0,593.0,876.0
7404,17314,Delta,PA,39.746811,-76.33655,6075.0,544.0,568.0,405.0,331.0,277.0,159.0,348.0
7405,17315,Dover,PA,40.002696,-76.85763,25612.0,2016.0,1994.0,2234.0,1613.0,1551.0,1233.0,1474.0
7406,17316,East Berlin,PA,39.965131,-77.00863000000003,8059.0,590.0,638.0,683.0,543.0,561.0,348.0,390.0
7407,17317,East Prospect,PA,39.971506,-76.5206,755.0,29.0,49.0,55.0,29.0,20.0,9.0,25.0
7408,17318,Emigsville,PA,40.017596999999995,-76.72921,460.0,42.0,11.0,46.0,33.0,61.0,24.0,0.0
7409,17319,Etters,PA,40.157382,-76.7872,12165.0,1000.0,1062.0,863.0,651.0,525.0,428.0,453.0
7410,17320,Fairfield,PA,39.759356,-77.37768,7758.0,535.0,722.0,547.0,523.0,458.0,371.0,638.0
7411,17321,Fawn Grove,PA,39.747203999999996,-76.44339000000002,2312.0,182.0,165.0,209.0,148.0,131.0,68.0,147.0
7412,17322,Felton,PA,39.848832,-76.55122,6159.0,360.0,650.0,706.0,552.0,272.0,246.0,328.0
7413,17323,Franklintown,PA,40.07501,-77.02792600000002,0.0,0.0,0.0,0.0,,,,
7414,17324,Gardners,PA,40.030925,-77.22858000000002,4039.0,315.0,317.0,351.0,319.0,233.0,232.0,259.0
7415,17325,Gettysburg,PA,39.827337,-77.22904,28405.0,1592.0,1812.0,1838.0,2298.0,1803.0,1532.0,2573.0
7416,17326,Gettysburg,PA,39.8948,-77.213493,0.0,0.0,0.0,0.0,,,,
7417,17327,Glen Rock,PA,39.780322999999996,-76.74785,7792.0,567.0,799.0,557.0,637.0,460.0,360.0,535.0
7418,17329,Glenville,PA,39.759126,-76.85248,2514.0,195.0,348.0,237.0,177.0,161.0,99.0,166.0
7419,17331,Hanover,PA,39.795301,-76.97726999999998,51225.0,3753.0,3623.0,3984.0,2999.0,3001.0,2377.0,4394.0
7420,17332,Hanover,PA,39.775037,-76.735116,0.0,0.0,0.0,0.0,,,,
7421,17333,Hanover,PA,39.972984999999994,-76.687826,0.0,0.0,0.0,0.0,,,,
7422,17334,Hanover,PA,39.8,-76.98,0.0,0.0,0.0,0.0,,,,
7423,17335,Hanover,PA,39.8,-76.98,0.0,0.0,0.0,0.0,,,,
7424,17337,Idaville,PA,40.015656,-77.200131,0.0,0.0,0.0,0.0,,,,
7425,17339,Lewisberry,PA,40.138959,-76.86904,6592.0,619.0,719.0,654.0,543.0,412.0,290.0,316.0
7426,17340,Littlestown,PA,39.748187,-77.10806,10872.0,830.0,965.0,740.0,745.0,534.0,499.0,792.0
7427,17342,Loganville,PA,39.853644,-76.70799699999998,0.0,0.0,0.0,0.0,,,,
7428,17343,McKnightstown,PA,39.871147,-77.32608,44.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
7429,17344,McSherrystown,PA,39.805693,-77.01905,3543.0,345.0,160.0,163.0,117.0,227.0,165.0,283.0
7430,17345,Manchester,PA,40.067347999999996,-76.72398000000003,7709.0,516.0,791.0,494.0,559.0,478.0,336.0,480.0
7431,17346,Menges Mills,PA,40.079591,-76.703553,0.0,0.0,0.0,0.0,,,,
7432,17347,Mount Wolf,PA,40.067559,-76.69584,6553.0,647.0,409.0,422.0,262.0,318.0,211.0,271.0
7433,17349,New Freedom,PA,39.753369,-76.68111999999998,7002.0,538.0,561.0,541.0,677.0,633.0,320.0,326.0
7434,17350,New Oxford,PA,39.874531,-77.06305,12898.0,900.0,1130.0,781.0,934.0,780.0,543.0,1360.0
7435,17352,New Park,PA,39.761007,-76.50129,1265.0,103.0,135.0,79.0,112.0,77.0,62.0,104.0
7436,17353,Orrtanna,PA,39.876675,-77.3794,3667.0,396.0,246.0,617.0,361.0,245.0,95.0,155.0
7437,17354,Porters Sideling,PA,39.82457,-76.89927,0.0,0.0,0.0,0.0,,,,
7438,17355,Railroad,PA,39.756761,-76.69939000000002,258.0,8.0,26.0,30.0,9.0,14.0,10.0,19.0
7439,17356,Red Lion,PA,39.90035,-76.59778,22093.0,1911.0,1611.0,1462.0,1173.0,1173.0,931.0,1626.0
7440,17358,Rossville,PA,39.972984999999994,-76.687826,0.0,0.0,0.0,0.0,,,,
7441,17360,Seven Valleys,PA,39.84987,-76.76403,6646.0,348.0,472.0,498.0,493.0,276.0,329.0,401.0
7442,17361,Shrewsbury,PA,39.765405,-76.67748,6386.0,543.0,537.0,534.0,291.0,407.0,235.0,629.0
7443,17362,Spring Grove,PA,39.853966,-76.87182,13498.0,1029.0,1102.0,1078.0,931.0,928.0,555.0,960.0
7444,17363,Stewartstown,PA,39.765741,-76.59359,9269.0,734.0,833.0,819.0,658.0,663.0,329.0,655.0
7445,17364,Thomasville,PA,39.928129999999996,-76.9018,3780.0,355.0,352.0,528.0,346.0,184.0,104.0,204.0
7446,17365,Wellsville,PA,40.052872,-76.94481,2302.0,141.0,317.0,215.0,137.0,234.0,154.0,182.0
7447,17366,Windsor,PA,39.927409999999995,-76.56268,5399.0,376.0,446.0,367.0,277.0,243.0,176.0,194.0
7448,17368,Wrightsville,PA,40.002058,-76.52757,7121.0,532.0,739.0,911.0,575.0,366.0,276.0,443.0
7449,17370,York Haven,PA,40.120806,-76.76352,4898.0,401.0,364.0,512.0,270.0,268.0,112.0,204.0
7450,17371,York New Salem,PA,39.900579,-76.789624,298.0,17.0,40.0,25.0,16.0,65.0,7.0,12.0
7451,17372,York Springs,PA,40.003442,-77.1099,4327.0,261.0,431.0,289.0,292.0,245.0,119.0,266.0
7452,17375,Peach Glen,PA,39.8948,-77.213493,0.0,0.0,0.0,0.0,,,,
7453,17401,York,PA,39.962463,-76.72887,18135.0,1060.0,888.0,916.0,540.0,490.0,351.0,518.0
7454,17402,York,PA,39.976898,-76.67785,37126.0,2597.0,2324.0,2540.0,2065.0,2173.0,1551.0,3976.0
7455,17403,York,PA,39.952197999999996,-76.71328000000003,39459.0,2338.0,2449.0,2877.0,2338.0,1926.0,1298.0,2660.0
7456,17404,York,PA,39.96282100000001,-76.76764,34731.0,2753.0,2417.0,2149.0,2002.0,1532.0,919.0,2162.0
7457,17405,York,PA,40.008646999999996,-76.597187,0.0,0.0,0.0,0.0,,,,
7458,17406,York,PA,40.002547,-76.59646,24505.0,1533.0,1481.0,2052.0,1653.0,1366.0,907.0,1663.0
7459,17407,York,PA,39.882515999999995,-76.71206,2116.0,169.0,156.0,135.0,112.0,215.0,116.0,127.0
7460,17408,York,PA,39.95,-76.81,23332.0,1310.0,1960.0,1724.0,1503.0,1138.0,1036.0,2434.0
7461,17415,York,PA,39.972984999999994,-76.687826,0.0,0.0,0.0,0.0,,,,
7462,17501,Akron,PA,40.156471999999994,-76.204,4241.0,280.0,294.0,318.0,309.0,300.0,190.0,250.0
7463,17502,Bainbridge,PA,40.095995,-76.66707,2777.0,177.0,179.0,236.0,224.0,105.0,55.0,197.0
7464,17503,Bart,PA,40.0185,-76.29758199999998,0.0,0.0,0.0,0.0,,,,
7465,17504,Bausman,PA,40.024046999999996,-76.32808100000003,0.0,0.0,0.0,0.0,,,,
7466,17505,Bird In Hand,PA,40.055467,-76.19149,1785.0,57.0,162.0,115.0,151.0,48.0,79.0,40.0
7467,17506,Blue Ball,PA,40.117326,-76.052379,0.0,0.0,0.0,0.0,,,,
7468,17507,Bowmansville,PA,40.196641,-76.016047,35.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0
7469,17508,Brownstown,PA,40.125278,-76.21665,594.0,52.0,12.0,92.0,98.0,18.0,54.0,14.0
7470,17509,Christiana,PA,39.919072,-76.02508,4916.0,212.0,236.0,275.0,235.0,161.0,167.0,309.0
7471,17511,Columbia,PA,40.041911,-76.487732,0.0,0.0,0.0,0.0,,,,
7472,17512,Columbia,PA,40.037682000000004,-76.49011,17971.0,1141.0,1367.0,1499.0,1123.0,1098.0,538.0,1349.0
7473,17516,Conestoga,PA,39.938255,-76.36066,4379.0,321.0,554.0,407.0,291.0,348.0,172.0,271.0
7474,17517,Denver,PA,40.234392,-76.12655,16865.0,999.0,1166.0,1038.0,848.0,873.0,704.0,1294.0
7475,17518,Drumore,PA,39.811308000000004,-76.25348000000002,1462.0,70.0,83.0,59.0,110.0,82.0,52.0,55.0
7476,17519,East Earl,PA,40.141301,-76.0227,7288.0,465.0,481.0,531.0,351.0,350.0,138.0,400.0
7477,17520,East Petersburg,PA,40.098696000000004,-76.35153000000003,4636.0,269.0,340.0,557.0,333.0,268.0,117.0,293.0
7478,17521,Elm,PA,40.204392999999996,-76.34643,0.0,0.0,0.0,0.0,,,,
7479,17522,Ephrata,PA,40.174994,-76.17619,34474.0,2069.0,2326.0,2365.0,2265.0,1818.0,1285.0,2497.0
7480,17527,Gap,PA,40.008814,-75.99195,5946.0,327.0,503.0,317.0,386.0,332.0,186.0,336.0
7481,17528,Goodville,PA,40.043523,-76.238766,0.0,0.0,0.0,0.0,,,,
7482,17529,Gordonville,PA,40.0348,-76.11175,4565.0,194.0,160.0,231.0,365.0,335.0,191.0,256.0
7483,17532,Holtwood,PA,39.859296,-76.28548,2986.0,137.0,261.0,229.0,251.0,91.0,151.0,260.0
7484,17533,Hopeland,PA,40.233892,-76.260725,0.0,0.0,0.0,0.0,,,,
7485,17534,Intercourse,PA,40.036659,-76.106902,0.0,0.0,0.0,0.0,,,,
7486,17535,Kinzers,PA,40.000723,-76.04649,2962.0,263.0,159.0,103.0,92.0,144.0,83.0,122.0
7487,17536,Kirkwood,PA,39.840243,-76.07373,3125.0,150.0,164.0,162.0,160.0,159.0,78.0,126.0
7488,17537,Lampeter,PA,39.988548,-76.238729,0.0,0.0,0.0,0.0,,,,
