zip,cbsa,res_ratio,bus_ratio,oth_ratio,tot_ratio
47331,39980,0.000797731,0.000000000,0.000000000,0.000720288
58563,99999,0.003296703,0.000000000,0.000000000,0.003181336
62266,41180,1.000000000,1.000000000,1.000000000,1.000000000
91123,31080,0.000000000,0.000000000,1.000000000,1.000000000
16631,11020,0.000000000,1.000000000,0.000000000,1.000000000
35471,46220,0.000000000,1.000000000,0.000000000,1.000000000
79532,45020,0.042821159,0.000000000,0.083333333,0.043165468
82723,99999,1.000000000,1.000000000,1.000000000,1.000000000
05161,13540,0.015015015,0.000000000,0.000000000,0.014619883
10959,35620,0.000000000,0.000000000,1.000000000,1.000000000
24826,99999,0.000000000,1.000000000,0.000000000,1.000000000
29111,44940,0.001503759,0.000000000,0.000000000,0.001477105
56111,21860,0.053811659,0.000000000,0.000000000,0.050847458
57264,47980,0.011111111,0.000000000,0.000000000,0.010869565
85911,43320,0.000000000,1.000000000,0.000000000,1.000000000
96854,46520,0.000000000,1.000000000,1.000000000,1.000000000
06383,35980,1.000000000,1.000000000,1.000000000,1.000000000
06699,14860,0.000000000,1.000000000,0.000000000,1.000000000
14453,40380,1.000000000,0.000000000,1.000000000,1.000000000
17077,30140,1.000000000,1.000000000,0.000000000,1.000000000
19354,37980,0.000000000,0.000000000,1.000000000,1.000000000
31639,46660,0.004776119,0.000000000,0.000000000,0.004216444
36862,29300,0.000867804,0.003649635,0.000000000,0.001041667
72545,99999,0.000000000,1.000000000,0.000000000,1.000000000
15638,38300,0.000000000,0.000000000,1.000000000,1.000000000
39752,44260,0.004918033,0.000000000,0.000000000,0.004672897
74959,99999,0.000637755,0.004975124,0.000000000,0.000891266
75641,30980,0.000000000,0.000000000,1.000000000,1.000000000
89703,39900,0.000799361,0.000000000,0.009259259,0.001046390
20588,47900,0.000000000,1.000000000,1.000000000,1.000000000
25389,16620,0.000000000,1.000000000,1.000000000,1.000000000
32626,23540,0.002546149,0.000000000,0.137931034,0.003014886
40964,99999,1.000000000,0.000000000,1.000000000,1.000000000
54644,99999,0.014473684,0.000000000,0.000000000,0.013888889
78606,12420,0.000414594,0.000000000,0.000000000,0.000386698
08821,35620,0.000000000,1.000000000,1.000000000,1.000000000
13119,45060,1.000000000,0.000000000,1.000000000,1.000000000
28779,11700,0.000611920,0.000000000,0.000000000,0.000535619
43553,45780,1.000000000,1.000000000,1.000000000,1.000000000
66753,37660,0.064456722,0.190476190,0.000000000,0.068661972
71822,26260,0.000453206,0.004640371,0.000000000,0.000819672
74722,99999,0.000000000,0.000000000,1.000000000,1.000000000
82323,99999,1.000000000,0.000000000,1.000000000,1.000000000
88056,99999,0.000000000,1.000000000,1.000000000,1.000000000
37394,32660,0.000000000,1.000000000,0.000000000,1.000000000
39652,99999,0.001287830,0.000000000,0.000000000,0.001219512
58467,99999,0.062130178,0.111111111,0.000000000,0.062857143
65689,48460,0.002203614,0.000000000,0.000000000,0.002069536
67880,23780,0.001239157,0.000000000,0.000000000,0.001109262
72139,42620,1.000000000,0.000000000,1.000000000,1.000000000
02702,14460,0.001248439,0.000000000,0.000000000,0.001201201
22567,47900,0.003940110,0.000000000,0.000000000,0.003852080
23529,47260,0.000000000,1.000000000,1.000000000,1.000000000
24834,99999,0.000000000,1.000000000,0.000000000,1.000000000
40456,43700,0.002928972,0.000000000,0.000000000,0.002741604
59710,99999,1.000000000,0.000000000,1.000000000,1.000000000
74347,45140,0.010423453,0.000000000,0.000000000,0.010062893
79521,10180,0.001509814,0.000000000,0.000000000,0.001277139
81227,99999,0.000000000,1.000000000,1.000000000,1.000000000
88036,43500,0.000000000,1.000000000,0.000000000,1.000000000
97010,38900,0.000000000,0.000000000,1.000000000,1.000000000
99545,99999,0.000000000,0.000000000,1.000000000,1.000000000
18212,10900,0.000000000,0.000000000,1.000000000,1.000000000
26561,21900,0.500000000,0.000000000,0.000000000,0.333333333
32306,45220,0.000000000,1.000000000,1.000000000,1.000000000
47838,47180,0.003243243,0.000000000,0.000000000,0.003067485
60669,16980,0.000000000,1.000000000,1.000000000,1.000000000
85532,37740,1.000000000,0.000000000,1.000000000,1.000000000
14125,40380,0.003403676,0.015384615,0.000000000,0.003836317
17251,16540,1.000000000,1.000000000,0.000000000,1.000000000
31094,33300,0.001483680,0.000000000,0.000000000,0.001447178
49416,26090,0.000000000,1.000000000,0.000000000,1.000000000
51058,43980,0.012635379,0.000000000,0.000000000,0.011647255
90833,31080,0.000000000,1.000000000,1.000000000,1.000000000
98622,38900,1.000000000,1.000000000,1.000000000,1.000000000
48757,13020,0.012338755,0.000000000,0.000000000,0.011512297
06153,25540,0.000000000,1.000000000,1.000000000,1.000000000
15353,99999,0.000000000,0.000000000,1.000000000,1.000000000
18611,42540,0.000000000,1.000000000,0.000000000,1.000000000
24577,19260,0.000353857,0.000000000,0.000000000,0.000344590
36446,99999,0.000000000,1.000000000,0.000000000,1.000000000
51541,99999,0.070652174,0.000000000,0.000000000,0.067357513
05054,17200,1.000000000,0.000000000,1.000000000,1.000000000
14786,99999,0.000000000,0.000000000,1.000000000,1.000000000
47037,35860,0.004794885,0.000000000,0.000000000,0.004413928
55745,24330,0.000000000,0.000000000,1.000000000,1.000000000
31061,31420,0.000396948,0.000000000,0.001007049,0.000391374
40292,31140,0.000000000,1.000000000,0.000000000,1.000000000
54415,49220,0.000000000,0.000000000,1.000000000,1.000000000
61044,23300,0.728070175,0.833333333,1.000000000,0.735537190
72662,99999,0.011235955,0.000000000,0.000000000,0.010957599
86351,39150,0.000851245,0.003378378,0.003875969,0.001142204
04078,38860,0.000000000,0.000000000,1.000000000,1.000000000
28367,40460,0.000000000,0.000000000,1.000000000,1.000000000
45887,16380,0.010157440,0.000000000,0.000000000,0.009501188
45304,99999,0.007306226,0.000000000,0.000000000,0.006890354
49717,99999,0.000000000,1.000000000,0.000000000,1.000000000
49775,99999,1.000000000,1.000000000,0.000000000,1.000000000
50028,19780,0.002621232,0.000000000,0.000000000,0.002475248
59487,99999,0.019966722,0.000000000,0.000000000,0.019607843
60957,99999,0.001581653,0.007017544,0.022222222,0.003051882
95958,17020,0.000000000,0.000000000,1.000000000,1.000000000
23515,47260,0.000000000,0.000000000,1.000000000,1.000000000
46117,35220,0.067924528,0.000000000,0.000000000,0.064516129
46865,23060,1.000000000,1.000000000,1.000000000,1.000000000
77838,17780,0.000000000,1.000000000,0.000000000,1.000000000
88130,17580,0.000360144,0.000000000,0.000000000,0.000326940
31081,11140,0.007874016,0.000000000,0.000000000,0.007407407
50031,11180,0.176470588,0.000000000,0.000000000,0.157894737
62311,39500,0.027777778,0.000000000,0.000000000,0.025000000
67335,99999,0.002280502,0.000000000,0.000000000,0.002022245
71745,15780,0.000000000,0.000000000,1.000000000,1.000000000
78582,99999,0.000334493,0.000000000,0.000000000,0.000297566
83677,99999,1.000000000,1.000000000,1.000000000,1.000000000
14056,12860,1.000000000,0.000000000,1.000000000,1.000000000
27332,20500,0.000000000,0.031890661,0.000000000,0.001882986
32131,27260,0.005429864,0.009756098,0.000000000,0.005672609
40577,30460,1.000000000,1.000000000,1.000000000,1.000000000
61243,19940,0.027777778,0.000000000,0.000000000,0.026548673
13840,13780,0.000000000,0.000000000,1.000000000,1.000000000
20686,15680,1.000000000,1.000000000,1.000000000,1.000000000
46931,99999,1.000000000,0.000000000,1.000000000,1.000000000
49087,44780,0.000656599,0.000000000,0.000000000,0.000603500
73487,11620,0.000000000,0.000000000,1.000000000,1.000000000
04454,99999,1.000000000,0.000000000,1.000000000,1.000000000
05344,99999,0.000000000,0.000000000,1.000000000,1.000000000
14518,40380,0.000000000,0.000000000,1.000000000,1.000000000
19358,37980,1.000000000,0.000000000,1.000000000,1.000000000
29160,36700,0.003419638,0.000000000,0.000000000,0.003305005
62921,16060,1.000000000,0.000000000,1.000000000,1.000000000
65244,99999,0.020134228,0.020833333,0.333333333,0.022922636
64867,99999,0.002906977,0.000000000,0.000000000,0.002861230
72935,22900,1.000000000,0.000000000,1.000000000,1.000000000
12583,39100,0.003239741,0.000000000,0.055555556,0.004136505
28612,43140,0.006433824,0.000000000,0.000000000,0.006195787
40847,99999,0.000000000,0.000000000,1.000000000,1.000000000
70523,34020,1.000000000,0.000000000,0.000000000,1.000000000
76571,12420,0.000544218,0.000000000,0.000000000,0.000489117
82071,29660,0.000000000,1.000000000,0.000000000,1.000000000
84304,30860,1.000000000,0.000000000,1.000000000,1.000000000
29215,17900,0.000000000,1.000000000,1.000000000,1.000000000
36764,99999,0.000000000,0.000000000,1.000000000,1.000000000
42642,43700,0.003815629,0.000000000,0.000000000,0.003488210
61729,14010,0.007153076,0.000000000,0.000000000,0.006915629
73031,36420,1.000000000,0.000000000,1.000000000,1.000000000
98812,21260,0.010309278,0.000000000,0.000000000,0.009079118
05848,99999,1.000000000,0.000000000,0.000000000,1.000000000
13641,48060,0.000000000,0.000000000,1.000000000,1.000000000
22517,99999,0.000000000,0.000000000,1.000000000,1.000000000
25396,16620,0.000000000,1.000000000,0.000000000,1.000000000
66276,28140,0.000000000,0.000000000,1.000000000,1.000000000
92338,40140,1.000000000,1.000000000,1.000000000,1.000000000
24579,40220,0.009448819,0.083333333,0.000000000,0.012084592
99733,99999,0.000000000,0.000000000,1.000000000,1.000000000
39407,25620,0.000000000,1.000000000,0.000000000,1.000000000
56583,22260,0.020000000,0.000000000,0.000000000,0.018348624
72123,99999,0.000000000,0.000000000,1.000000000,1.000000000
73746,99999,0.000000000,0.000000000,1.000000000,1.000000000
96759,46520,0.000000000,1.000000000,1.000000000,1.000000000
96024,99999,1.000000000,0.000000000,1.000000000,1.000000000
97057,45520,0.000000000,0.000000000,1.000000000,1.000000000
51041,43580,0.000253743,0.000000000,0.000000000,0.000225785
55607,20260,0.006289308,0.000000000,1.000000000,0.012048193
62848,99999,1.000000000,0.000000000,1.000000000,1.000000000
47872,26900,0.000494560,0.000000000,0.000000000,0.000444543
68175,36540,0.000000000,1.000000000,1.000000000,1.000000000
37174,30280,0.001477590,0.000000000,0.000000000,0.001368058
71440,99999,0.000000000,0.000000000,1.000000000,1.000000000
72369,25760,0.000000000,0.000000000,1.000000000,1.000000000
80942,17820,0.000000000,1.000000000,0.000000000,1.000000000
84114,41620,0.000000000,1.000000000,1.000000000,1.000000000
12168,26460,0.003717472,0.000000000,0.000000000,0.003541913
32105,19660,0.000000000,1.000000000,0.000000000,1.000000000
37119,34980,0.000000000,1.000000000,0.000000000,1.000000000
45629,26580,0.001866833,0.000000000,0.000000000,0.001791045
78547,40100,0.000000000,1.000000000,0.000000000,1.000000000
98181,42660,0.000000000,1.000000000,0.000000000,1.000000000
12132,26460,0.000000000,0.000000000,1.000000000,1.000000000
15561,43740,0.000000000,1.000000000,1.000000000,1.000000000
31076,47580,0.000621891,0.000000000,0.000000000,0.000576701
31307,42340,0.000000000,1.000000000,0.000000000,1.000000000
68461,99999,0.015665796,0.000000000,0.000000000,0.015151515
87326,23700,0.000000000,0.000000000,1.000000000,1.000000000
97497,32780,0.010430248,0.000000000,0.000000000,0.009975062
16038,49660,0.001388889,0.000000000,0.000000000,0.001323627
26576,21900,1.000000000,1.000000000,0.000000000,1.000000000
40601,99999,0.000038868,0.000000000,0.000000000,0.000033770
44470,10420,0.004430380,0.000000000,0.000000000,0.004342432
50363,19780,0.000000000,0.000000000,1.000000000,1.000000000
65230,17860,0.002898551,0.000000000,0.000000000,0.002816901
75636,99999,0.000000000,0.000000000,1.000000000,1.000000000
76452,99999,0.000000000,0.000000000,1.000000000,1.000000000
90822,31080,0.000000000,1.000000000,1.000000000,1.000000000
12490,28740,1.000000000,0.000000000,1.000000000,1.000000000
66441,31740,0.000065223,0.000000000,0.003329634,0.000229213
76352,48660,0.000000000,0.000000000,1.000000000,1.000000000
03822,14460,0.000000000,0.000000000,1.000000000,1.000000000
39762,44260,0.000000000,1.000000000,0.000000000,1.000000000
93675,47300,0.000572082,0.000000000,0.000000000,0.000566251
12448,28740,1.000000000,1.000000000,1.000000000,1.000000000
38454,99999,0.005576208,0.000000000,0.000000000,0.005494505
65111,27620,0.000000000,1.000000000,0.000000000,1.000000000
65706,99999,0.000135999,0.000000000,0.000000000,0.000109541
23414,99999,0.000000000,1.000000000,0.000000000,1.000000000
31001,22340,0.000660066,0.000000000,0.000000000,0.000606796
44650,15940,0.000000000,0.000000000,1.000000000,1.000000000
80024,19740,0.000000000,1.000000000,0.000000000,1.000000000
99727,99999,1.000000000,0.000000000,1.000000000,1.000000000
14867,21300,0.001145913,0.000000000,0.000000000,0.001100917
17946,39060,1.000000000,0.000000000,1.000000000,1.000000000
18968,37980,0.000000000,0.000000000,1.000000000,1.000000000
25565,16620,0.001872659,0.000000000,0.000000000,0.001869159
27869,99999,0.010582011,0.000000000,0.000000000,0.010335917
35990,23460,1.000000000,1.000000000,0.000000000,1.000000000
60531,36837,0.004530011,0.000000000,0.083333333,0.005458515
78592,15180,0.000000000,1.000000000,0.000000000,1.000000000
79942,21340,1.000000000,1.000000000,1.000000000,1.000000000
10963,39100,0.003144654,0.000000000,0.055555556,0.003940887
54963,99999,0.004174120,0.006134969,0.000000000,0.004213483
99764,99999,0.000000000,0.000000000,1.000000000,1.000000000
44211,10420,0.000000000,0.000000000,1.000000000,1.000000000
85627,43420,0.000000000,0.000000000,1.000000000,1.000000000
04082,38860,0.000000000,0.000000000,1.000000000,1.000000000
30438,99999,0.000000000,1.000000000,0.000000000,1.000000000
38739,17260,0.000000000,1.000000000,0.000000000,1.000000000
78147,41700,1.000000000,1.000000000,0.000000000,1.000000000
78019,99999,1.000000000,1.000000000,0.000000000,1.000000000
19961,20100,0.000000000,0.000000000,1.000000000,1.000000000
17085,30140,0.000000000,0.000000000,1.000000000,1.000000000
48891,10940,0.001531394,0.000000000,0.000000000,0.001483680
63824,43460,1.000000000,0.000000000,1.000000000,1.000000000
67151,99999,0.065420561,0.000000000,0.000000000,0.063063063
72043,99999,0.000000000,0.000000000,1.000000000,1.000000000
17720,48700,1.000000000,1.000000000,0.000000000,1.000000000
30241,12060,0.000213417,0.000000000,0.000000000,0.000188620
53159,16980,0.000000000,0.000000000,1.000000000,1.000000000
51530,36540,0.002673797,0.000000000,0.000000000,0.002570694
70078,35380,0.000000000,0.000000000,1.000000000,1.000000000
99721,99999,0.000000000,0.000000000,1.000000000,1.000000000
04054,38860,0.000000000,0.000000000,1.000000000,1.000000000
16250,38300,0.000000000,0.000000000,1.000000000,1.000000000
21018,12580,0.000000000,1.000000000,1.000000000,1.000000000
26845,49020,0.003831418,0.000000000,0.000000000,0.003759398
35895,26620,0.000000000,1.000000000,0.000000000,1.000000000
59044,99999,0.002398492,0.000000000,0.000000000,0.002158828
63758,43460,0.000000000,0.000000000,1.000000000,1.000000000
05161,30100,0.012012012,0.000000000,0.200000000,0.014619883
56525,22020,0.000000000,0.000000000,1.000000000,1.000000000
63880,28380,0.000000000,0.000000000,1.000000000,1.000000000
71102,43340,0.000000000,1.000000000,1.000000000,1.000000000
99704,99999,0.000000000,1.000000000,1.000000000,1.000000000
04927,99999,0.007158196,0.000000000,0.000000000,0.006988120
13033,45060,0.003302510,0.000000000,0.000000000,0.003134796
20439,47900,0.000000000,1.000000000,0.000000000,1.000000000
38643,17260,0.002395210,0.000000000,0.000000000,0.002298851
41739,99999,1.000000000,0.000000000,1.000000000,1.000000000
88263,16100,0.000000000,1.000000000,0.000000000,1.000000000
16856,44300,0.000000000,1.000000000,1.000000000,1.000000000
59467,99999,1.000000000,0.000000000,1.000000000,1.000000000
74753,20460,0.000000000,0.000000000,1.000000000,1.000000000
10930,39100,0.000267237,0.000000000,0.015873016,0.000503778
24426,40220,0.000765501,0.000000000,0.000000000,0.000694686
27865,99999,0.001054852,0.000000000,0.000000000,0.001010101
46769,19540,0.000000000,1.000000000,0.000000000,1.000000000
99551,99999,0.000000000,0.000000000,1.000000000,1.000000000
13678,36300,1.000000000,0.000000000,1.000000000,1.000000000
20217,47900,0.000000000,1.000000000,0.000000000,1.000000000
49228,33780,0.003296251,0.000000000,0.000000000,0.002952030
72128,31680,0.023809524,0.000000000,0.000000000,0.023054755
28421,99999,0.001344086,0.000000000,0.000000000,0.001310616
34431,23540,0.000225530,0.000000000,0.000000000,0.000217865
63839,99999,1.000000000,0.000000000,1.000000000,1.000000000
04851,99999,0.000000000,0.000000000,1.000000000,1.000000000
26572,21900,0.000000000,0.000000000,1.000000000,1.000000000
73190,36420,0.000000000,0.000000000,1.000000000,1.000000000
04637,99999,0.000000000,0.000000000,1.000000000,1.000000000
47942,16980,0.013333333,0.000000000,0.000000000,0.012383901
59701,99999,0.000115929,0.000000000,0.000000000,0.000101636
77613,13140,0.000000000,1.000000000,0.000000000,1.000000000
06102,25540,1.000000000,1.000000000,1.000000000,1.000000000
29041,99999,0.000000000,0.000000000,1.000000000,1.000000000
37184,99999,0.000725953,0.000000000,0.000000000,0.000688705
40932,99999,0.000000000,0.000000000,1.000000000,1.000000000
05871,13620,0.002793296,0.000000000,0.000000000,0.002728513
15351,99999,0.000000000,0.000000000,1.000000000,1.000000000
15422,38300,0.000000000,0.000000000,1.000000000,1.000000000
26056,48260,0.000000000,0.000000000,1.000000000,1.000000000
26366,17220,0.000000000,1.000000000,0.000000000,1.000000000
05664,12740,0.000000000,1.000000000,0.000000000,1.000000000
14788,36460,0.000000000,0.000000000,1.000000000,1.000000000
17528,29540,0.000000000,0.000000000,1.000000000,1.000000000
72387,99999,0.000000000,0.000000000,1.000000000,1.000000000
84640,99999,1.000000000,0.000000000,1.000000000,1.000000000
00775,99999,0.000000000,0.000000000,1.000000000,1.000000000
20420,47900,0.000000000,1.000000000,0.000000000,1.000000000
31827,17980,0.006321113,0.000000000,0.000000000,0.006097561
44328,10420,0.000000000,1.000000000,0.000000000,1.000000000
45711,99999,0.052631579,0.000000000,0.000000000,0.052009456
62860,34500,0.012698413,0.000000000,0.000000000,0.012158055
12246,10580,0.000000000,1.000000000,0.000000000,1.000000000
16834,20180,0.000000000,1.000000000,0.000000000,1.000000000
43458,38840,0.000000000,0.000000000,1.000000000,1.000000000
86520,43320,0.000000000,0.000000000,1.000000000,1.000000000
15088,38300,0.000000000,0.000000000,1.000000000,1.000000000
20340,47900,0.000000000,1.000000000,0.000000000,1.000000000
47619,27540,0.013071895,0.000000000,0.000000000,0.012453300
45275,17140,0.000000000,1.000000000,0.000000000,1.000000000
79314,99999,1.000000000,0.000000000,0.000000000,1.000000000
90639,31080,0.000000000,1.000000000,0.000000000,1.000000000
20219,47900,0.000000000,1.000000000,1.000000000,1.000000000
47875,45460,0.000000000,0.000000000,1.000000000,1.000000000
47424,14020,0.000617030,0.000000000,0.000000000,0.000568182
62432,16660,0.015503876,0.000000000,0.000000000,0.015037594
87302,23700,0.000000000,1.000000000,0.000000000,1.000000000
96126,99999,0.000000000,0.000000000,1.000000000,1.000000000
12538,39100,0.001199760,0.003584229,0.000000000,0.001339764
15482,38300,0.000000000,0.000000000,1.000000000,1.000000000
36761,99999,0.028776978,0.000000000,0.000000000,0.026490066
45895,30620,0.001269358,0.000000000,0.000000000,0.001146921
82002,16940,0.000000000,1.000000000,0.000000000,1.000000000
90624,31080,0.000000000,0.000000000,1.000000000,1.000000000
04238,30340,0.006423983,0.000000000,0.000000000,0.006185567
17247,16540,0.000000000,1.000000000,0.000000000,1.000000000
29220,17900,0.000000000,1.000000000,1.000000000,1.000000000
64647,28140,0.010638298,0.000000000,0.000000000,0.010362694
70585,99999,1.000000000,1.000000000,1.000000000,1.000000000
10130,35620,0.000000000,0.000000000,1.000000000,1.000000000
05657,99999,0.000000000,1.000000000,0.000000000,1.000000000
23249,40060,0.000000000,1.000000000,0.000000000,1.000000000
17039,30140,1.000000000,0.000000000,1.000000000,1.000000000
20579,47900,0.000000000,1.000000000,1.000000000,1.000000000
36467,20020,0.000179179,0.000000000,0.000000000,0.000160282
61278,19340,0.000000000,0.000000000,1.000000000,1.000000000
93606,23420,0.000000000,0.000000000,1.000000000,1.000000000
14827,18500,0.000000000,0.000000000,1.000000000,1.000000000
25688,99999,0.000000000,1.000000000,0.000000000,1.000000000
27540,20500,0.000258849,0.000000000,0.000000000,0.000244141
45325,99999,0.004496403,0.000000000,0.000000000,0.004284490
89711,16180,0.000000000,1.000000000,1.000000000,1.000000000
28788,19000,0.000000000,0.000000000,1.000000000,1.000000000
59004,99999,0.000000000,1.000000000,0.000000000,1.000000000
04751,99999,0.000000000,1.000000000,0.000000000,1.000000000
25076,30880,0.000000000,1.000000000,0.000000000,1.000000000
44678,35420,0.000000000,0.000000000,1.000000000,1.000000000
50104,36820,0.038461538,0.200000000,0.000000000,0.048192771
03284,30100,0.038834951,0.000000000,0.000000000,0.038461538
24215,13720,0.000000000,1.000000000,0.000000000,1.000000000
25156,16620,0.000000000,0.000000000,1.000000000,1.000000000
30378,12060,0.000000000,1.000000000,0.000000000,1.000000000
58466,27420,0.009708738,0.000000000,0.000000000,0.008733624
72028,99999,0.000000000,0.000000000,1.000000000,1.000000000
78358,18580,0.000000000,1.000000000,0.000000000,1.000000000
01066,44140,1.000000000,1.000000000,1.000000000,1.000000000
61234,36860,0.001686341,0.000000000,0.000000000,0.001503759
61912,99999,0.001620746,0.000000000,0.000000000,0.001501502
67418,41460,0.029702970,0.000000000,0.000000000,0.028571429
00501,35620,0.000000000,1.000000000,0.000000000,1.000000000
16660,26500,0.000000000,1.000000000,0.000000000,1.000000000
18251,42540,0.000000000,1.000000000,0.000000000,1.000000000
18980,37980,0.000000000,0.000000000,1.000000000,1.000000000
99628,99999,0.000000000,0.000000000,1.000000000,1.000000000
44326,10420,0.000000000,1.000000000,0.000000000,1.000000000
72383,25760,0.000000000,0.000000000,1.000000000,1.000000000
95497,42220,1.000000000,0.000000000,1.000000000,1.000000000
27861,99999,0.000000000,0.000000000,1.000000000,1.000000000
40311,34460,0.004006410,0.005102041,0.000000000,0.003988036
48190,11460,1.000000000,0.000000000,1.000000000,1.000000000
49281,25880,0.000000000,1.000000000,0.000000000,1.000000000
65278,33620,1.000000000,0.000000000,1.000000000,1.000000000
67023,49060,0.014705882,0.000000000,0.000000000,0.013605442
04234,99999,0.000000000,0.000000000,1.000000000,1.000000000
20538,47900,0.000000000,1.000000000,0.000000000,1.000000000
24647,14140,0.000000000,1.000000000,0.000000000,1.000000000
25270,37620,0.021825397,0.000000000,0.000000000,0.021400778
43442,38840,0.004914005,0.000000000,0.000000000,0.004716981
47838,99999,0.001081081,0.000000000,0.000000000,0.001022495
63866,99999,0.000000000,0.000000000,1.000000000,1.000000000
15325,99999,0.000000000,0.000000000,1.000000000,1.000000000
20410,47900,0.000000000,1.000000000,0.000000000,1.000000000
14010,15380,0.000000000,0.000000000,1.000000000,1.000000000
17936,39060,1.000000000,0.000000000,1.000000000,1.000000000
28339,22180,0.000641849,0.000000000,0.047619048,0.000868056
29734,16740,0.000000000,1.000000000,1.000000000,1.000000000
80021,14500,0.000000000,0.000000000,0.001367989,0.000048909
92592,41740,0.000115947,0.000000000,0.000000000,0.000110615
25685,99999,0.000000000,1.000000000,0.000000000,1.000000000
49722,99999,0.000000000,1.000000000,0.000000000,1.000000000
61346,36860,0.000000000,0.000000000,1.000000000,0.025641026
75799,46340,0.000000000,1.000000000,0.000000000,1.000000000
22350,47900,0.000000000,1.000000000,1.000000000,1.000000000
41549,99999,0.000000000,0.000000000,1.000000000,1.000000000
77614,13140,0.000000000,1.000000000,0.000000000,1.000000000
32038,99999,0.000205255,0.000000000,0.000000000,0.000201532
32512,37860,0.000000000,1.000000000,1.000000000,1.000000000
57186,43620,0.000000000,1.000000000,0.000000000,1.000000000
77555,26420,0.000000000,1.000000000,0.000000000,1.000000000
61709,14010,0.000000000,1.000000000,0.000000000,1.000000000
99555,99999,0.000000000,0.000000000,1.000000000,1.000000000
19894,37980,0.000000000,1.000000000,0.000000000,1.000000000
92862,31080,0.000000000,0.000000000,1.000000000,1.000000000
99569,99999,0.000000000,0.000000000,1.000000000,1.000000000
05039,30100,0.004255319,0.000000000,0.000000000,0.004219409
10503,35620,0.000000000,0.000000000,1.000000000,1.000000000
17536,37980,0.001077586,0.000000000,0.000000000,0.001035197
13455,46540,0.000000000,0.000000000,1.000000000,1.000000000
21762,47900,0.000000000,1.000000000,0.000000000,1.000000000
26349,99999,0.000000000,1.000000000,0.000000000,1.000000000
53946,13180,0.002078138,0.000000000,0.000000000,0.001986492
76530,99999,0.003300330,0.000000000,0.000000000,0.003112033
00935,41980,0.000000000,1.000000000,0.000000000,1.000000000
12452,99999,0.000000000,0.000000000,1.000000000,1.000000000
24230,99999,0.000289436,0.000000000,0.000000000,0.000278862
54435,48140,0.001676446,0.000000000,0.000000000,0.001652893
55950,12380,0.000000000,1.000000000,1.000000000,1.000000000
87060,10740,0.000000000,0.000000000,1.000000000,1.000000000
22412,47900,0.000000000,0.000000000,1.000000000,1.000000000
99749,99999,0.000000000,0.000000000,1.000000000,1.000000000
21027,12580,0.000000000,1.000000000,0.000000000,1.000000000
27256,20500,0.000000000,0.000000000,1.000000000,1.000000000
75942,99999,1.000000000,0.000000000,1.000000000,1.000000000
87512,45340,0.000000000,0.000000000,1.000000000,1.000000000
37719,28940,0.000000000,1.000000000,0.000000000,1.000000000
54645,99999,0.000000000,0.000000000,1.000000000,1.000000000
83271,38540,0.000000000,0.333333333,0.000000000,0.021739130
89496,21980,0.000000000,1.000000000,0.000000000,1.000000000
05150,30100,0.014619883,0.000000000,0.040000000,0.014925373
08042,37980,0.000000000,0.000000000,1.000000000,1.000000000
87722,29780,0.038961039,0.000000000,0.000000000,0.038626609
16213,99999,0.000000000,0.000000000,1.000000000,1.000000000
64999,28140,0.000000000,0.000000000,1.000000000,1.000000000
29364,43900,0.000000000,0.666666667,0.000000000,0.666666667
88250,16100,0.125000000,0.500000000,0.000000000,0.148148148
05750,40860,0.000000000,0.000000000,1.000000000,1.000000000
16261,38300,1.000000000,0.000000000,0.000000000,1.000000000
78778,12420,0.000000000,1.000000000,0.000000000,1.000000000
03238,17200,0.000000000,0.000000000,1.000000000,1.000000000
25569,26580,0.000000000,0.000000000,1.000000000,1.000000000
64096,32180,0.015267176,0.000000000,0.000000000,0.014311270
24604,14140,0.000000000,1.000000000,0.000000000,1.000000000
36015,99999,0.000000000,1.000000000,0.000000000,1.000000000
43439,38840,1.000000000,1.000000000,0.000000000,1.000000000
82929,40540,0.000000000,0.000000000,1.000000000,1.000000000
23108,40060,0.012500000,0.000000000,0.000000000,0.012345679
56280,32140,0.013100437,0.000000000,0.000000000,0.011904762
96719,25900,0.000000000,0.000000000,1.000000000,1.000000000
61059,99999,0.000000000,0.000000000,1.000000000,1.000000000
73664,21120,0.003703704,0.000000000,0.000000000,0.003663004
08218,36140,0.000000000,0.000000000,1.000000000,1.000000000
20447,47900,0.000000000,1.000000000,0.000000000,1.000000000
20104,47900,0.000000000,1.000000000,0.000000000,1.000000000
57201,99999,0.000453686,0.000000000,0.000000000,0.000377548
83349,99999,0.002873563,0.000000000,0.000000000,0.002770083
01532,14460,0.002561012,0.001095290,0.000000000,0.002321383
06876,14860,0.000000000,1.000000000,0.000000000,1.000000000
36877,17980,0.002242152,0.000000000,0.000000000,0.002126044
42063,32460,0.000000000,0.000000000,1.000000000,1.000000000
78585,40100,0.000000000,1.000000000,0.000000000,1.000000000
14547,40380,1.000000000,0.000000000,1.000000000,1.000000000
43117,18140,0.000000000,1.000000000,0.000000000,1.000000000
91121,31080,0.000000000,1.000000000,0.000000000,1.000000000
05460,15540,0.000000000,0.000000000,1.000000000,1.000000000
28661,25860,0.000000000,0.000000000,1.000000000,1.000000000
28228,16740,0.000000000,0.000000000,1.000000000,1.000000000
36766,99999,0.000000000,0.000000000,1.000000000,1.000000000
60701,16980,0.000000000,0.000000000,1.000000000,1.000000000
