"","zip","city","state","latitude","longitude"
"4944","12514","Clinton Corners","NY",41.874183,-73.76727
"4945","12515","Clintondale","NY",41.681096,-74.06421
"4946","12516","Copake","NY",42.112895,-73.56201
"4947","12517","Copake Falls","NY",42.144585,-73.51463
"4948","12518","Cornwall","NY",41.434476,-74.03584
"4949","12520","Cornwall On Hudson","NY",41.442589,-74.01389
"4950","12521","Craryville","NY",42.176216,-73.65036
"4951","12522","Dover Plains","NY",41.738853,-73.58921
"4952","12523","Elizaville","NY",42.080964,-73.77856
"4953","12524","Fishkill","NY",41.537232,-73.8972
"4954","12525","Gardiner","NY",41.691524,-74.18764
"4955","12526","Germantown","NY",42.123977,-73.86199
"4956","12527","Glenham","NY",41.520249,-73.933259
"4957","12528","Highland","NY",41.713682,-73.9965
"4958","12529","Hillsdale","NY",42.204681,-73.54775
"4959","12530","Hollowville","NY",42.210991,-73.687001
"4960","12531","Holmes","NY",41.519085,-73.67241
"4961","12533","Hopewell Junction","NY",41.573253,-73.79347
"4962","12534","Hudson","NY",42.22948,-73.75846
"4963","12537","Hughsonville","NY",41.582437,-73.936281
"4964","12538","Hyde Park","NY",41.779541,-73.90155
"4965","12540","Lagrangeville","NY",41.656933,-73.74539
"4966","12541","Livingston","NY",42.142068,-73.757399
"4967","12542","Marlboro","NY",41.603333,-73.98415
"4968","12543","Maybrook","NY",41.484988,-74.2161
"4969","12544","Mellenville","NY",42.259623,-73.667962
"4970","12545","Millbrook","NY",41.785109,-73.68075
"4971","12546","Millerton","NY",41.961002,-73.52011
"4972","12547","Milton","NY",41.656805,-73.96831
"4973","12548","Modena","NY",41.664239,-74.1106
"4974","12549","Montgomery","NY",41.520396,-74.24712
"4975","12550","Newburgh","NY",41.521593,-74.04072
"4976","12551","Newburgh","NY",41.387822,-74.354699
"4977","12552","Newburgh","NY",41.387822,-74.354699
"4978","12553","New Windsor","NY",41.46359,-74.05975
"4979","12555","Mid Hudson","NY",41.387822,-74.354699
"4980","12557","Newburgh","NY",41.507368,-74.061301
"4981","12561","New Paltz","NY",41.751566,-74.09475
"4982","12563","Patterson","NY",41.483689,-73.57293
"4983","12564","Pawling","NY",41.570328,-73.59825
"4984","12565","Philmont","NY",42.24862,-73.6476
"4985","12566","Pine Bush","NY",41.61134,-74.32764
"4986","12567","Pine Plains","NY",41.997807,-73.66663
"4987","12568","Plattekill","NY",41.641207,-74.07805
"4988","12569","Pleasant Valley","NY",41.746469,-73.80414
"4989","12570","Poughquag","NY",41.614667,-73.67709
"4990","12571","Red Hook","NY",42.002691,-73.8442
"4991","12572","Rhinebeck","NY",41.930983,-73.88271
"4992","12574","Rhinecliff","NY",41.915068,-73.95173
"4993","12575","Rock Tavern","NY",41.478722,-74.15626
"4994","12577","Salisbury Mills","NY",41.433856,-74.11963
"4995","12578","Salt Point","NY",41.803384,-73.78147
"4996","12580","Staatsburg","NY",41.854465,-73.89922
"4997","12581","Stanfordville","NY",41.89187,-73.69888
"4998","12582","Stormville","NY",41.549525,-73.72745
"4999","12583","Tivoli","NY",42.060034,-73.88393
"5000","12584","Vails Gate","NY",41.464073,-74.059104
"5001","12585","Verbank","NY",41.721384,-73.7162
"5002","12586","Walden","NY",41.563701,-74.1755
"5003","12588","Walker Valley","NY",41.878801,-74.345684
"5004","12589","Wallkill","NY",41.615036,-74.15461
"5005","12590","Wappingers Falls","NY",41.59466,-73.89579
"5006","12592","Wassaic","NY",41.782781,-73.55792
"5007","12593","West Copake","NY",42.243991,-73.641076
"5008","12594","Wingdale","NY",41.646584,-73.56209
"5009","12601","Poughkeepsie","NY",41.701443,-73.91922
"5010","12602","Poughkeepsie","NY",41.759905,-73.743714
"5011","12603","Poughkeepsie","NY",41.67086,-73.88107
"5012","12604","Poughkeepsie","NY",41.759905,-73.743714
"5013","12697","Moira","NY",44.776061,-74.596249
"5014","12701","Monticello","NY",41.653071,-74.69748
"5015","12710","Neversink","NY",41.818926,-74.521638
"5016","12719","Barryville","NY",41.480326,-74.92694
"5017","12720","Bethel","NY",41.66023,-74.90438
"5018","12721","Bloomingburg","NY",41.564426,-74.4265
"5019","12722","Burlingham","NY",41.719016,-74.755373
"5020","12723","Callicoon","NY",41.769427,-75.02808
"5021","12724","Callicoon Center","NY",41.858278,-74.95034
"5022","12725","Claryville","NY",41.926119,-74.55675
"5023","12726","Cochecton","NY",41.694153,-74.97593
"5024","12727","Cochecton Center","NY",41.657225,-74.98161
"5025","12729","Cuddebackville","NY",41.475235,-74.60276
"5026","12732","Eldred","NY",41.545318,-74.87533
"5027","12733","Fallsburg","NY",41.732505,-74.60896
"5028","12734","Ferndale","NY",41.734913,-74.75013
"5029","12736","Fremont Center","NY",41.848244,-75.03878
"5030","12737","Glen Spey","NY",41.48397,-74.81186
"5031","12738","Glen Wild","NY",41.648888,-74.57064
"5032","12739","Godeffroy","NY",41.437427,-74.60322
"5033","12740","Grahamsville","NY",41.85304,-74.52915
"5034","12741","Hankins","NY",41.838672,-75.08718
"5035","12742","Harris","NY",41.720235,-74.72901
"5036","12743","Highland Lake","NY",41.53481,-74.84656
"5037","12745","Hortonville","NY",41.762944,-75.030592
"5038","12746","Huguenot","NY",41.436732,-74.64558
"5039","12747","Hurleyville","NY",41.752458,-74.66996
"5040","12748","Jeffersonville","NY",41.774223,-74.92211
"5041","12749","Kauneonga Lake","NY",41.6896,-74.8272
"5042","12750","Kenoza Lake","NY",41.729581,-74.961146
"5043","12751","Kiamesha Lake","NY",41.679152,-74.657
"5044","12752","Lake Huntington","NY",41.677243,-74.99109
"5045","12754","Liberty","NY",41.798476,-74.7361
"5046","12755","Ellenburg","NY",44.842975,-73.973533
"5047","12756","Livingston Manor","NY",41.900542,-74.827587
"5048","12758","Livingston Manor","NY",41.920201,-74.7857
"5049","12759","Loch Sheldrake","NY",41.780299,-74.65618
"5050","12760","Long Eddy","NY",41.901849,-75.10493
"5051","12762","Mongaup Valley","NY",41.676676,-74.80674
"5052","12763","Mountain Dale","NY",41.690795,-74.52273
"5053","12764","Narrowsburg","NY",41.588604,-74.99385
"5054","12765","Neversink","NY",41.845381,-74.61427
"5055","12766","North Branch","NY",41.815316,-74.97995
"5056","12767","Obernburg","NY",41.719016,-74.755373
"5057","12768","Parksville","NY",41.864326,-74.72961
"5058","12769","Phillipsport","NY",41.651453,-74.436159
"5059","12770","Pond Eddy","NY",41.44515,-74.84003
"5060","12771","Port Jervis","NY",41.374734,-74.66315
"5061","12775","Rock Hill","NY",41.614218,-74.58836
"5062","12776","Roscoe","NY",41.94836,-74.94475
"5063","12777","Forestburgh","NY",41.562141,-74.71252
"5064","12778","Smallwood","NY",41.65974,-74.812
"5065","12779","South Fallsburg","NY",41.705649,-74.62985
"5066","12780","Sparrow Bush","NY",41.429425,-74.72244
"5067","12781","Summitville","NY",41.719016,-74.755373
"5068","12782","Sundown","NY",41.881485,-74.430063
"5069","12783","Swan Lake","NY",41.736523,-74.82634
"5070","12784","Thompsonville","NY",41.676139,-74.6217
"5071","12785","Westbrookville","NY",41.518125,-74.57566
"5072","12786","White Lake","NY",41.649008,-74.85751
"5073","12787","White Sulphur Springs","NY",41.80854,-74.84599
"5074","12788","Woodbourne","NY",41.784477,-74.59109
"5075","12789","Woodridge","NY",41.708062,-74.5698
"5076","12790","Wurtsboro","NY",41.592087,-74.50677
"5077","12791","Youngsville","NY",41.807694,-74.87957
"5078","12792","Yulan","NY",41.522825,-74.93164
"5079","12793","Bethel","NY",41.736963,-74.797524
"5080","12801","Glens Falls","NY",43.312104,-73.64825
"5081","12803","South Glens Falls","NY",43.288818,-73.63643
"5082","12804","Queensbury","NY",43.330471,-73.67816
"5083","12805","Argyle","NY",43.246117,-73.455519
"5084","12807","New Baltimore","NY",42.425733,-73.899871
"5085","12808","Adirondack","NY",43.758733,-73.76206
"5086","12809","Argyle","NY",43.229054,-73.4674
"5087","12810","Athol","NY",43.484741,-73.89151
"5088","12811","Bakers Mills","NY",43.62422,-74.061201
"5089","12812","Blue Mountain Lake","NY",43.865351,-74.43366
"5090","12814","Bolton Landing","NY",43.582318,-73.65515
"5091","12815","Brant Lake","NY",43.703484,-73.71123
"5092","12816","Cambridge","NY",43.039226,-73.38557
"5093","12817","Chestertown","NY",43.638919,-73.81782
"5094","12819","Clemons","NY",43.583211,-73.47852
"5095","12820","Cleverdale","NY",43.47181,-73.639291
"5096","12821","Comstock","NY",43.461692,-73.40197
"5097","12822","Corinth","NY",43.248892,-73.85172
"5098","12823","Cossayuna","NY",43.178983,-73.40767
"5099","12824","Diamond Point","NY",43.50964,-73.69776
"5100","12825","Queensbury","NY",42.973468,-74.406393
"5101","12827","Fort Ann","NY",43.414017,-73.50464
"5102","12828","Fort Edward","NY",43.253125,-73.58549
"5103","12830","Wilton","NY",43.12943,-73.712415
"5104","12831","Gansevoort","NY",43.174566,-73.68848
"5105","12832","Granville","NY",43.376197,-73.31153
"5106","12833","Greenfield Center","NY",43.128878,-73.8555
"5107","12834","Greenwich","NY",43.095447,-73.50177
"5108","12835","Hadley","NY",43.292593,-73.978
"5109","12836","Hague","NY",43.750773,-73.51881
"5110","12837","Hampton","NY",43.500423,-73.26044
"5111","12838","Hartford","NY",43.345875,-73.40651
"5112","12839","Hudson Falls","NY",43.316622,-73.5735
"5113","12841","Huletts Landing","NY",43.642332,-73.50948
"5114","12842","Indian Lake","NY",43.761451,-74.26631
"5115","12843","Johnsburg","NY",43.569961,-73.98345
"5116","12844","Kattskill Bay","NY",43.495335,-73.62987
"5117","12845","Lake George","NY",43.41928,-73.70766
"5118","12846","Lake Luzerne","NY",43.329851,-73.82911
"5119","12847","Long Lake","NY",43.97643,-74.56669
"5120","12848","Middle Falls","NY",43.100123,-73.524554
"5121","12849","Middle Granville","NY",43.433107,-73.29152
"5122","12850","Middle Grove","NY",43.092312,-73.97033
"5123","12851","Minerva","NY",43.841369,-74.03747
"5124","12852","Newcomb","NY",43.972307,-74.15321
"5125","12853","North Creek","NY",43.683067,-73.97457
"5126","12854","North Granville","NY",43.452517,-73.34095
"5127","12855","North Hudson","NY",43.996303,-73.72147
"5128","12856","North River","NY",43.722082,-74.10546
"5129","12857","Olmstedville","NY",43.795443,-73.93994
"5130","12858","Paradox","NY",43.888754,-73.65812
"5131","12859","Porter Corners","NY",43.182144,-73.88689
"5132","12860","Pottersville","NY",43.719612,-73.81116
"5133","12861","Putnam Station","NY",43.74531,-73.41569
"5134","12862","Riparius","NY",43.675377,-73.932509
"5135","12863","Rock City Falls","NY",43.067531,-73.93002
"5136","12864","Sabael","NY",43.667618,-74.456913
"5137","12865","Salem","NY",43.200351,-73.3526
"5138","12866","Saratoga Springs","NY",43.080399,-73.77038
"5139","12870","Schroon Lake","NY",43.835376,-73.75802
"5140","12871","Schuylerville","NY",43.088919,-73.59633
"5141","12872","Severance","NY",44.145678,-73.815204
"5142","12873","Shushan","NY",43.11595,-73.31852
"5143","12874","Silver Bay","NY",43.685475,-73.50767
"5144","12877","Whitehall","NY",43.618466,-73.354596
"5145","12878","Stony Creek","NY",43.426652,-73.96174
"5146","12879","Newcomb","NY",44.145678,-73.815204
"5147","12883","Ticonderoga","NY",43.858226,-73.45414
"5148","12884","Victory Mills","NY",43.088397,-73.591652
"5149","12885","Warrensburg","NY",43.538744,-73.80527
"5150","12886","Wevertown","NY",43.638462,-73.91693
"5151","12887","Whitehall","NY",43.547822,-73.38318
"5152","12901","Plattsburgh","NY",44.693271,-73.46617
"5153","12903","Plattsburgh","NY",44.683468,-73.44639
"5154","12910","Altona","NY",44.879986,-73.65694
"5155","12911","Keeseville","NY",44.530527,-73.46734
"5156","12912","Au Sable Forks","NY",44.466008,-73.73441
"5157","12913","Bloomingdale","NY",44.421547,-73.99256
"5158","12914","Bombay","NY",44.927856,-74.60211
"5159","12915","Brainardsville","NY",44.552725,-74.317958
"5160","12916","Brushton","NY",44.830736,-74.51434
"5161","12917","Burke","NY",44.915973,-74.16565
"5162","12918","Cadyville","NY",44.692862,-73.66667
"5163","12919","Champlain","NY",44.965887,-73.43636
"5164","12920","Chateaugay","NY",44.901543,-74.06054
"5165","12921","Chazy","NY",44.88821,-73.43225
"5166","12922","Childwold","NY",44.224185,-74.76539
"5167","12923","Churubusco","NY",44.948894,-73.96545
"5168","12924","Keeseville","NY",44.706561,-73.744555
"5169","12926","Constable","NY",44.953782,-74.32809
"5170","12927","Cranberry Lake","NY",44.220971,-74.85053
"5171","12928","Crown Point","NY",43.95037,-73.48357
"5172","12929","Dannemora","NY",44.847709,-73.582317
"5173","12930","Dickinson Center","NY",44.731571,-74.53485
"5174","12932","Elizabethtown","NY",44.212623,-73.59542
"5175","12933","Ellenburg","NY",44.881962,-73.963279
"5176","12934","Ellenburg Center","NY",44.865972,-73.89584
"5177","12935","Ellenburg Depot","NY",44.83218,-73.80001
"5178","12936","Essex","NY",44.259479,-73.40591
"5179","12937","Fort Covington","NY",44.972087,-74.48703
"5180","12938","Pleasant Valley","NY",41.773053,-73.856116
"5181","12939","Gabriels","NY",44.552725,-74.317958
"5182","12941","Jay","NY",44.3919,-73.73028
"5183","12942","Keene","NY",44.25462,-73.78934
"5184","12943","Keene Valley","NY",44.171625,-73.78131
"5185","12944","Keeseville","NY",44.483465,-73.4801
"5186","12945","Lake Clear","NY",44.360566,-74.25801
"5187","12946","Lake Placid","NY",44.292147,-73.95985
"5188","12949","Lawrenceville","NY",44.746861,-74.660413
"5189","12950","Lewis","NY",44.322102,-73.5404
"5190","12952","Lyon Mountain","NY",44.715159,-73.91824
"5191","12953","Malone","NY",44.813419,-74.2772
"5192","12955","Lyon Mountain","NY",44.787489,-73.98702
"5193","12956","Mineville","NY",44.088275,-73.51745
"5194","12957","Moira","NY",44.833996,-74.5716
"5195","12958","Mooers","NY",44.958106,-73.58022
"5196","12959","Mooers Forks","NY",44.951443,-73.68023
"5197","12960","Moriah","NY",44.025573,-73.51287
"5198","12961","Moriah Center","NY",44.061849,-73.58384
"5199","12962","Morrisonville","NY",44.711769,-73.58219
"5200","12964","New Russia","NY",44.129094,-73.64792
"5201","12965","Nicholville","NY",44.698253,-74.68843
"5202","12966","North Bangor","NY",44.812315,-74.40784
"5203","12967","North Lawrence","NY",44.784144,-74.66213
"5204","12969","Owls Head","NY",44.711622,-74.09679
"5205","12970","Paul Smiths","NY",44.454639,-74.28753
"5206","12972","Peru","NY",44.563323,-73.52307
"5207","12973","Piercefield","NY",44.234289,-74.555957
"5208","12974","Port Henry","NY",44.041901,-73.46132
"5209","12975","Port Kent","NY",44.526437,-73.409243
"5210","12976","Rainbow Lake","NY",44.552725,-74.317958
"5211","12977","Ray Brook","NY",44.145678,-73.815204
"5212","12978","Redford","NY",44.664956,-73.761204
"5213","12979","Rouses Point","NY",44.990606,-73.37017
"5214","12980","Saint Regis Falls","NY",44.63091,-74.53721
"5215","12981","Saranac","NY",44.617642,-73.81196
"5216","12983","Saranac Lake","NY",44.324736,-74.16843
"5217","12985","Schuyler Falls","NY",44.589583,-73.71355
"5218","12986","Tupper Lake","NY",44.220344,-74.46299
"5219","12987","Upper Jay","NY",44.329473,-73.79282
"5220","12989","Vermontville","NY",44.519178,-74.06053
"5221","12992","West Chazy","NY",44.819829,-73.51156
"5222","12993","Westport","NY",44.195201,-73.47194
"5223","12995","Whippleville","NY",44.805681,-74.252254
"5224","12996","Willsboro","NY",44.373007,-73.40668
"5225","12997","Wilmington","NY",44.145678,-73.815204
"5226","12998","Witherbee","NY",44.08267,-73.530601
"5227","13020","Apulia Station","NY",42.823968,-76.062425
"5228","13021","Auburn","NY",42.922273,-76.55882
"5229","13022","Auburn","NY",43.163364,-76.509567
"5230","13024","Auburn","NY",43.163364,-76.509567
"5231","13026","Aurora","NY",42.758088,-76.66998
"5232","13027","Baldwinsville","NY",43.165134,-76.33901
"5233","13028","Bernhards Bay","NY",43.279405,-75.93107
"5234","13029","Brewerton","NY",43.225081,-76.13966
"5235","13030","Bridgeport","NY",43.164297,-75.96057
"5236","13031","Camillus","NY",43.039916,-76.28757
"5237","13032","Canastota","NY",43.086439,-75.76484
"5238","13033","Cato","NY",43.182054,-76.57176
"5239","13034","Cayuga","NY",42.912846,-76.70818
"5240","13035","Cazenovia","NY",42.938816,-75.83037
"5241","13036","Central Square","NY",43.299689,-76.15144
"5242","13037","Chittenango","NY",43.059992,-75.87116
"5243","13039","Cicero","NY",43.171707,-76.09505
"5244","13040","Cincinnatus","NY",42.560795,-75.93241
"5245","13041","Clay","NY",43.1835,-76.18002
"5246","13042","Cleveland","NY",43.252084,-75.84853
"5247","13043","Clockville","NY",43.042044,-75.740848
"5248","13044","Constantia","NY",43.28547,-76.00138
"5249","13045","Cortland","NY",42.591109,-76.19217
"5250","13051","Delphi Falls","NY",42.870698,-75.91128
"5251","13052","De Ruyter","NY",42.728977,-75.86633
"5252","13053","Dryden","NY",42.483348,-76.27901
"5253","13054","Durhamville","NY",43.165514,-75.68091
"5254","13056","East Homer","NY",42.677155,-76.105201
"5255","13057","East Syracuse","NY",43.074266,-76.05538
"5256","13060","Elbridge","NY",43.025843,-76.42589
"5257","13061","Erieville","NY",42.859332,-75.74261
"5258","13062","Etna","NY",42.484414,-76.38271
"5259","13063","Fabius","NY",42.847248,-75.97818
"5260","13064","Fair Haven","NY",43.431311,-76.200448
"5261","13065","Fayette","NY",42.822662,-76.80197
"5262","13066","Fayetteville","NY",43.028516,-76.00876
"5263","13068","Freeville","NY",42.505075,-76.35283
"5264","13069","Fulton","NY",43.32347,-76.40029
"5265","13071","Genoa","NY",42.677418,-76.54154
"5266","13072","Georgetown","NY",42.763823,-75.75188
"5267","13073","Groton","NY",42.591961,-76.39345
"5268","13074","Hannibal","NY",43.317683,-76.56767
"5269","13076","Hastings","NY",43.354706,-76.14871
"5270","13077","Homer","NY",42.680693,-76.18566
"5271","13078","Jamesville","NY",42.973991,-76.07493
"5272","13080","Jordan","NY",43.07446,-76.47874
"5273","13081","King Ferry","NY",42.667102,-76.62939
"5274","13082","Kirkville","NY",43.099547,-75.9619
"5275","13083","Lacona","NY",43.647881,-76.0167
"5276","13084","La Fayette","NY",42.883503,-76.10983
"5277","13087","Little York","NY",42.706981,-76.156103
"5278","13088","Liverpool","NY",43.105917,-76.19365
"5279","13089","Liverpool","NY",43.02143,-76.197701
"5280","13090","Liverpool","NY",43.152017,-76.22068
"5281","13092","Locke","NY",42.643214,-76.42578
"5282","13093","Lycoming","NY",43.431311,-76.200448
"5283","13101","McGraw","NY",42.593363,-76.07789
"5284","13102","McLean","NY",42.554215,-76.292723
"5285","13103","Mallory","NY",43.339851,-76.096357
"5286","13104","Manlius","NY",42.987329,-75.96763
"5287","13107","Maple View","NY",43.457798,-76.153442
"5288","13108","Marcellus","NY",42.979467,-76.33811
"5289","13110","Marietta","NY",42.891595,-76.28318
"5290","13111","Martville","NY",43.258952,-76.61441
"5291","13112","Memphis","NY",43.105771,-76.41482
"5292","13113","Meridian","NY",43.089111,-76.621747
"5293","13114","Mexico","NY",43.468092,-76.2382
"5294","13115","Minetto","NY",43.397671,-76.482365
"5295","13116","Minoa","NY",43.077067,-76.00695
"5296","13117","Montezuma","NY",43.002267,-76.704722
"5297","13118","Moravia","NY",42.755698,-76.41226
"5298","13119","Mottville","NY",42.97446,-76.440833
"5299","13120","Nedrow","NY",42.950501,-76.15797
"5300","13121","New Haven","NY",43.483379,-76.315044
"5301","13122","New Woodstock","NY",42.837642,-75.84778
"5302","13123","North Bay","NY",43.236407,-75.776918
"5303","13124","North Pitcher","NY",42.639288,-75.82012
"5304","13126","Oswego","NY",43.449201,-76.47992
"5305","13129","Georgetown","NY",42.712735,-75.731391
"5306","13131","Parish","NY",43.415157,-76.11416
"5307","13132","Pennellville","NY",43.262012,-76.22912
"5308","13133","Colesville","NY",42.216968,-75.724015
"5309","13134","Peterboro","NY",42.968619,-75.679351
"5310","13135","Phoenix","NY",43.235916,-76.31339
"5311","13136","Pitcher","NY",42.607076,-75.85216
"5312","13137","Plainville","NY",43.157653,-76.44698
"5313","13138","Pompey","NY",42.89274,-76.026459
"5314","13139","Poplar Ridge","NY",42.742057,-76.628454
"5315","13140","Port Byron","NY",43.049797,-76.66055
"5316","13141","Preble","NY",42.7707,-76.18642
"5317","13142","Pulaski","NY",43.559926,-76.13619
"5318","13143","Red Creek","NY",43.235909,-76.71545
"5319","13144","Richland","NY",43.560754,-75.99069
"5320","13145","Sandy Creek","NY",43.653475,-76.13214
"5321","13146","Savannah","NY",43.09986,-76.75716
"5322","13147","Scipio Center","NY",42.774714,-76.57045
"5323","13148","Seneca Falls","NY",42.924166,-76.78366
"5324","13149","Preble","NY",42.718259,-76.149045
"5325","13152","Skaneateles","NY",42.897167,-76.38963
"5326","13153","Skaneateles Falls","NY",42.991112,-76.451147
"5327","13154","South Butler","NY",43.134425,-76.765591
"5328","13155","South Otselic","NY",42.662648,-75.76265
"5329","13156","Sterling","NY",43.337718,-76.6729
"5330","13157","Sylvan Beach","NY",43.209147,-75.72307
"5331","13158","Truxton","NY",42.717801,-75.97209
"5332","13159","Tully","NY",42.802031,-76.12717
"5333","13160","Union Springs","NY",42.832007,-76.66641
"5334","13162","Verona Beach","NY",43.18852,-75.712551
"5335","13163","Wampsville","NY",43.078461,-75.701639
"5336","13164","Warners","NY",43.088699,-76.31946
"5337","13165","Waterloo","NY",42.911377,-76.87027
"5338","13166","Weedsport","NY",43.056292,-76.5563
"5339","13167","West Monroe","NY",43.309645,-76.0552
"5340","13201","Syracuse","NY",43.02143,-76.197701
"5341","13202","Syracuse","NY",43.045066,-76.14994
"5342","13203","Syracuse","NY",43.061116,-76.13733
"5343","13204","Syracuse","NY",43.048966,-76.17536
"5344","13205","Syracuse","NY",43.010916,-76.14501
"5345","13206","Syracuse","NY",43.069866,-76.10724
"5346","13207","Syracuse","NY",43.020116,-76.16406
"5347","13208","Syracuse","NY",43.074566,-76.14747
"5348","13209","Syracuse","NY",43.081324,-76.23488
"5349","13210","Syracuse","NY",43.037166,-76.12653
"5350","13211","Syracuse","NY",43.098917,-76.13688
"5351","13212","Syracuse","NY",43.128534,-76.13931
"5352","13214","Syracuse","NY",43.038099,-76.07635
"5353","13215","Syracuse","NY",42.996804,-76.2177
"5354","13217","Syracuse","NY",43.02143,-76.197701
"5355","13218","Syracuse","NY",43.02143,-76.197701
"5356","13219","Syracuse","NY",43.041566,-76.22072
"5357","13220","Syracuse","NY",43.123415,-76.12823
"5358","13221","Syracuse","NY",43.02143,-76.197701
"5359","13224","Syracuse","NY",43.041866,-76.1032
"5360","13225","Syracuse","NY",43.02143,-76.197701
"5361","13235","Syracuse","NY",43.04,-76.13
"5362","13244","Syracuse","NY",43.037716,-76.139646
"5363","13250","Syracuse","NY",43.02143,-76.197701
"5364","13251","Syracuse","NY",43.02143,-76.197701
"5365","13252","Syracuse","NY",43.050966,-76.156696
"5366","13260","Syracuse","NY",43.02143,-76.197701
"5367","13261","Syracuse","NY",43.02143,-76.197701
"5368","13290","Syracuse","NY",43.075066,-76.17411
"5369","13301","Alder Creek","NY",43.419132,-75.21942
"5370","13302","Altmar","NY",43.499843,-75.97716
"5371","13303","Ava","NY",43.368235,-75.4688
"5372","13304","Barneveld","NY",43.242724,-75.1659
"5373","13305","Beaver Falls","NY",43.818705,-75.480342
"5374","13308","Blossvale","NY",43.236303,-75.68087
"5375","13309","Boonville","NY",43.484783,-75.33559
"5376","13310","Bouckville","NY",42.88821,-75.5688
"5377","13312","Brantingham","NY",43.689564,-75.27252
"5378","13313","Bridgewater","NY",42.87896,-75.25569
"5379","13314","Brookfield","NY",42.832184,-75.32106
"5380","13315","Burlington Flats","NY",42.728271,-75.14144
"5381","13316","Camden","NY",43.377083,-75.74261
"5382","13317","Canajoharie","NY",42.86749,-74.57435
"5383","13318","Cassville","NY",42.937739,-75.24946
"5384","13319","Chadwicks","NY",43.029669,-75.27211
"5385","13320","Cherry Valley","NY",42.772775,-74.7359
"5386","13321","Clark Mills","NY",43.090027,-75.387088
"5387","13322","Clayville","NY",42.969624,-75.22603
"5388","13323","Clinton","NY",43.049536,-75.37656
"5389","13324","Cold Brook","NY",43.317064,-74.97449
"5390","13325","Constableville","NY",43.570028,-75.49047
"5391","13326","Cooperstown","NY",42.703091,-74.91413
"5392","13327","Croghan","NY",43.932489,-75.29084
"5393","13328","Deansboro","NY",42.9843,-75.4224
"5394","13329","Dolgeville","NY",43.11545,-74.74379
"5395","13331","Eagle Bay","NY",43.822824,-74.87283
"5396","13332","Earlville","NY",42.752447,-75.56997
"5397","13333","East Springfield","NY",42.843048,-74.80882
"5398","13334","Eaton","NY",42.83917,-75.65482
"5399","13335","Edmeston","NY",42.694896,-75.24214
"5400","13337","Fly Creek","NY",42.743186,-74.98164
"5401","13338","Forestport","NY",43.506153,-75.07355
"5402","13339","Fort Plain","NY",42.943602,-74.64717
"5403","13340","Frankfort","NY",43.046471,-75.10019
"5404","13341","Franklin Springs","NY",43.036802,-75.39115
"5405","13342","Garrattsville","NY",42.64743,-75.17793
"5406","13343","Glenfield","NY",43.743932,-75.34971
"5407","13345","Greig","NY",43.818705,-75.480342
"5408","13346","Hamilton","NY",42.820826,-75.54012
"5409","13348","Hartwick","NY",42.708284,-75.0588
"5410","13350","Herkimer","NY",43.038149,-74.9846
"5411","13352","Hinckley","NY",43.328187,-75.117319
"5412","13353","Hoffmeister","NY",43.392434,-74.72675
"5413","13354","Holland Patent","NY",43.261526,-75.25705
"5414","13355","Hubbardsville","NY",42.81488,-75.43424
"5415","13357","Ilion","NY",42.992323,-75.0615
"5416","13360","Inlet","NY",43.744906,-74.77476
"5417","13361","Jordanville","NY",42.902922,-74.89149
"5418","13362","Knoxboro","NY",42.980334,-75.518569
"5419","13363","Lee Center","NY",43.311975,-75.50677
"5420","13364","Leonardsville","NY",42.954541,-75.616793
"5421","13365","Little Falls","NY",43.053176,-74.84685
"5422","13367","Lowville","NY",43.794492,-75.46905
"5423","13368","Lyons Falls","NY",43.637104,-75.3483
"5424","13388","Webb","NY",43.606444,-75.103186
"5425","13396","Madison","NY",42.839697,-75.544322
"5426","13401","McConnellsville","NY",43.267243,-75.688223
"5427","13402","Madison","NY",42.90777,-75.4988
"5428","13403","Marcy","NY",43.162119,-75.28435
"5429","13404","Martinsburg","NY",43.818705,-75.480342
"5430","13406","Middleville","NY",43.137624,-74.947
"5431","13407","Mohawk","NY",42.970099,-74.96051
"5432","13408","Morrisville","NY",42.923334,-75.66314
"5433","13409","Munnsville","NY",42.967906,-75.59457
"5434","13410","Nelliston","NY",42.937863,-74.611711
"5435","13411","New Berlin","NY",42.626177,-75.31502
"5436","13413","New Hartford","NY",43.067169,-75.28767
"5437","13415","New Lisbon","NY",42.590419,-75.195695
"5438","13416","Newport","NY",43.178528,-74.98117
"5439","13417","New York Mills","NY",43.102469,-75.29566
"5440","13418","North Brookfield","NY",42.852808,-75.39938
"5441","13420","Old Forge","NY",43.707331,-74.94498
"5442","13421","Oneida","NY",43.079635,-75.64678
"5443","13424","Oriskany","NY",43.158258,-75.34281
"5444","13425","Oriskany Falls","NY",42.964774,-75.47889
"5445","13426","Orwell","NY",43.562757,-75.996773
"5446","13428","Palatine Bridge","NY",42.923583,-74.55536
"5447","13431","Poland","NY",43.21574,-75.08534
"5448","13433","Port Leyden","NY",43.580184,-75.31757
"5449","13435","Prospect","NY",43.305156,-75.150183
"5450","13436","Raquette Lake","NY",43.807314,-74.66771
"5451","13437","Redfield","NY",43.572876,-75.81709
"5452","13438","Remsen","NY",43.349682,-75.15821
"5453","13439","Richfield Springs","NY",42.852372,-74.99121
"5454","13440","Rome","NY",43.217069,-75.45531
"5455","13441","Rome","NY",43.164312,-75.511301
"5456","13442","Rome","NY",43.239274,-75.47796
"5457","13444","Plymouth","NY",42.637549,-75.672508
