,zip,city,state,score
23732,51527,Defiance,IA,0.0044549202366015415
23733,51528,Dow City,IA,0.005449343209655254
23734,51529,Dunlap,IA,0.011039585554460178
23735,51530,Earling,IA,0.004596868091653223
23736,51531,Elk Horn,IA,0.0046100316663679275
23737,51532,Elliott,IA,0.004495326596761666
23738,51533,Emerson,IA,0.0065124060838262525
23739,51534,Glenwood,IA,0.07391152542869094
23740,51535,Griswold,IA,0.013039879870944612
23741,51536,Hancock,IA,0.005043802652805163
23742,51537,Harlan,IA,0.05462627800681126
23743,51540,Hastings,IA,0.0038390171297126123
23744,51541,Henderson,IA,0.0011373379339188628
23745,51542,Honey Creek,IA,0.002301645291868318
23746,51543,Kimballton,IA,0.004669390719663022
23747,51544,Lewis,IA,0.008390879165919816
23748,51545,Little Sioux,IA,0.0016296195554758915
23749,51546,Logan,IA,0.02151965667682381
23751,51548,McClelland,IA,0.0027018255422118667
23752,51549,Macedonia,IA,0.002332245922208281
23753,51550,Magnolia,IA,0.0016967739887674012
23754,51551,Malvern,IA,0.005908011839039256
23755,51552,Marne,IA,0.0025739753241321634
23756,51553,Minden,IA,0.006310888719603276
23757,51554,Mineola,IA,0.0007359457130907569
23758,51555,Missouri Valley,IA,0.04547561038417877
23759,51556,Modale,IA,0.003987826895500985
23760,51557,Mondamin,IA,0.0034600169922925257
23761,51558,Moorhead,IA,0.00276970359383402
23762,51559,Neola,IA,0.012396147902849972
23763,51560,Oakland,IA,0.01904115432873275
23764,51561,Pacific Junction,IA,0.01168979108561869
23765,51562,Panama,IA,0.003594453324968633
23766,51563,Persia,IA,0.004625575073191133
23767,51564,Pisgah,IA,0.004027474681842623
23768,51565,Portsmouth,IA,0.0031604667622632484
23769,51566,Red Oak,IA,0.04646956649489156
23770,51570,Shelby,IA,0.011142748999223278
23771,51571,Silver City,IA,0.004082039418653284
23772,51572,Soldier,IA,0.0018940501194957284
23773,51573,Stanton,IA,0.010095540652446675
23775,51575,Treynor,IA,0.008408603537073553
23776,51576,Underwood,IA,0.008018341208101817
23777,51577,Walnut,IA,0.00835910043018462
23778,51578,Westphalia,IA,0.0013136930901595269
23779,51579,Woodbine,IA,0.011854377068769795
23782,51601,Shenandoah,IA,0.03678340652446675
23785,51630,Blanchard,IA,0.001780020713090757
23786,51631,Braddyville,IA,0.001920141206608114
23787,51632,Clarinda,IA,0.05346538625052279
23788,51636,Coin,IA,0.001939104260022704
23789,51637,College Springs,IA,0.00022846836350600468
23790,51638,Essex,IA,0.006748908667921372
23791,51639,Farragut,IA,0.0066288425345043915
23792,51640,Hamburg,IA,0.011772467063989963
23793,51645,Imogene,IA,0.0012069053967258172
23794,51646,New Market,IA,0.005715903262233375
23795,51647,Northboro,IA,0.0006337983673896158
23796,51648,Percival,IA,0.0013559886240066916
23797,51649,Randolph,IA,0.0029700887255780604
23798,51650,Riverton,IA,0.0019375354752942582
23800,51652,Sidney,IA,0.01180546804982972
23801,51653,Tabor,IA,0.010005723658660454
23802,51654,Thurman,IA,0.0046368487482822485
23803,51656,Yorktown,IA,0.0
23804,52001,Dubuque,IA,0.25684493303011297
23805,52002,Dubuque,IA,0.09669311106381073
23806,52003,Dubuque,IA,0.08831686738961583
23808,52030,Andrew,IA,0.0032049542032622333
23809,52031,Bellevue,IA,0.03667912484316186
23810,52032,Bernard,IA,0.0106973163873454
23811,52033,Cascade,IA,0.023852555767162574
23812,52035,Colesburg,IA,0.004374726148652685
23814,52037,Delmar,IA,0.007123447941686083
23815,52038,Dundee,IA,0.002837279493039374
23816,52039,Durango,IA,0.0086100360727729
23817,52040,Dyersville,IA,0.039759063335723245
23818,52041,Earlville,IA,0.013023706611101154
23819,52042,Edgewood,IA,0.00946318063721097
23820,52043,Elkader,IA,0.01707072608890482
23821,52044,Elkport,IA,0.0005539292167055028
23822,52045,Epworth,IA,0.015332141191671146
23823,52046,Farley,IA,0.016605986870406885
23824,52047,Farmersburg,IA,0.0031717250403298083
23825,52048,Garber,IA,0.0029464803280157734
23826,52049,Garnavillo,IA,0.012703593399354724
23827,52050,Greeley,IA,0.003462991799605664
23828,52052,Guttenberg,IA,0.0200855495608532
23829,52053,Holy Cross,IA,0.007549966234988349
23830,52054,La Motte,IA,0.008161628398159766
23833,52057,Manchester,IA,0.05868109922925254
23834,52060,Maquoketa,IA,0.06425302097150028
23835,52064,Miles,IA,0.006405500615402999
23836,52065,New Vienna,IA,0.010911995974487663
23837,52066,North Buena Vista,IA,0.0007343538268506901
23838,52068,Peosta,IA,0.023509613909302746
23839,52069,Preston,IA,0.010444897532413216
23840,52070,Sabula,IA,0.005486434620899803
23842,52072,Saint Olaf,IA,0.0009281774048515263
23843,52073,Sherrill,IA,0.010754895590607634
23844,52074,Spragueville,IA,0.003363064464957878
23846,52076,Strawberry Point,IA,0.016573560130250343
23847,52077,Volga,IA,0.0
23848,52078,Worthington,IA,0.005880279552787237
23849,52079,Zwingle,IA,0.0063370253062078035
23851,52101,Decorah,IA,0.0865395784310211
23853,52132,Calmar,IA,0.014187497269522615
23854,52133,Castalia,IA,0.006095333393081197
23855,52134,Chester,IA,0.001054185184023421
23856,52135,Clermont,IA,0.006207404203262234
23857,52136,Cresco,IA,0.05082129040449304
23858,52140,Dorchester,IA,0.007122882685069008
23859,52141,Elgin,IA,0.006815440267072952
23860,52142,Fayette,IA,0.005297556869510664
23861,52144,Fort Atkinson,IA,0.010262849659437176
23862,52146,Harpers Ferry,IA,0.006637217504630459
23863,52147,Hawkeye,IA,0.007361829458684351
23865,52151,Lansing,IA,0.015987135911453666
23866,52154,Lawler,IA,0.00744420727579614
23867,52155,Lime Springs,IA,0.008523225537730777
23868,52156,Luana,IA,0.006778267618151401
23869,52157,McGregor,IA,0.013356798700483957
23870,52158,Marquette,IA,0.0014269017028141241
23871,52159,Monona,IA,0.015121174914859294
23872,52160,New Albin,IA,0.010615317111788253
23873,52161,Ossian,IA,0.009837300322638465
23874,52162,Postville,IA,0.024592639272271018
23875,52163,Protivin,IA,0.0014543703695405388
23876,52164,Randalia,IA,0.001141453329449722
23877,52165,Ridgeway,IA,0.008581018551711776
23878,52166,Saint Lucas,IA,0.00170547402461612
23879,52168,Spillville,IA,0.0015471421849793869
23880,52169,Wadena,IA,0.0020219027080719365
23881,52170,Waterville,IA,0.004013265450797634
23882,52171,Waucoma,IA,0.005765008675389854
23883,52172,Waukon,IA,0.035675703293601
23884,52175,West Union,IA,0.02895122332257872
23885,52201,Ainsworth,IA,0.008928268820577163
23886,52202,Alburnett,IA,0.006660717273107486
23887,52203,Amana,IA,0.0145732366866822
23889,52205,Anamosa,IA,0.08176539313497043
23890,52206,Atkins,IA,0.0122201804475115
23891,52207,Baldwin,IA,0.0026754223143335126
23892,52208,Belle Plaine,IA,0.023093153844775054
23893,52209,Blairstown,IA,0.0044371980223457
23894,52210,Brandon,IA,0.008875995922208281
23895,52211,Brooklyn,IA,0.017986435599271076
23896,52212,Center Junction,IA,0.0
23897,52213,Center Point,IA,0.03000998960685906
23898,52214,Central City,IA,0.024849671102945576
23899,52215,Chelsea,IA,0.006493061467108801
23900,52216,Clarence,IA,0.007343354749955188
23901,52217,Clutier,IA,0.0015535275512337933
23902,52218,Coggon,IA,0.013205861725518315
23903,52219,Prairieburg,IA,0.0017637393081197346
23904,52220,Conroy,IA,0.004391670102168848
23905,52221,Guernsey,IA,0.002715854207743323
23906,52222,Deep River,IA,0.00641871592728685
23907,52223,Delhi,IA,0.010356235679930693
23908,52224,Dysart,IA,0.01319712496863237
23909,52225,Elberon,IA,0.0022922992471769133
23911,52227,Ely,IA,0.026654191810061546
23912,52228,Fairfax,IA,0.009991677248013376
23913,52229,Garrison,IA,0.005615373840891438
23914,52231,Harper,IA,0.0007700230029276453
23915,52232,Hartwick,IA,0.00046219662573937975
23916,52233,Hiawatha,IA,0.04570133125112027
23917,52235,Hills,IA,0.004110680577463106
23918,52236,Homestead,IA,0.0027751293242516575
23919,52237,Hopkinton,IA,0.00969268428033698
23921,52240,Iowa City,IA,0.12473020417189458
23922,52241,Coralville,IA,0.14322267923462986
23923,52242,Iowa City,IA,0.0
23926,52245,Iowa City,IA,0.08698330849017147
23927,52246,Iowa City,IA,0.10608402417398576
23928,52247,Kalona,IA,0.04699679044332915
23929,52248,Keota,IA,0.01153877191551652
23930,52249,Keystone,IA,0.010177003740216286
23931,52251,Ladora,IA,0.006014817766027364
23933,52253,Lisbon,IA,0.019270123191133415
23934,52254,Lost Nation,IA,0.006519810151162096
23935,52255,Lowden,IA,0.009948097311346119
23936,52257,Luzerne,IA,0.0014274855111429765
23937,52301,Marengo,IA,0.026696884044332913
23938,52302,Marion,IA,0.2546193215256617
23939,52305,Martelle,IA,0.005466716698034296
23940,52306,Mechanicsville,IA,0.01068300872916293
23941,52307,Middle Amana,IA,0.0
23942,52308,Millersburg,IA,0.0016570608800860372
23943,52309,Monmouth,IA,0.0038702669833303453
23944,52310,Monticello,IA,0.03829007594700365
23945,52312,Morley,IA,0.0006293718632371392
23946,52313,Mount Auburn,IA,0.003906446047678796
23947,52314,Mount Vernon,IA,0.028648164206548365
23948,52315,Newhall,IA,0.007644717352273405
23949,52316,North English,IA,0.01754995106649937
23950,52317,North Liberty,IA,0.06162399187429051
23951,52318,Norway,IA,0.008408905045707116
23953,52320,Olin,IA,0.007165984629861982
23954,52321,Onslow,IA,0.004840294325446615
23955,52322,Oxford,IA,0.02208928813407421
23956,52323,Oxford Junction,IA,0.007353931409452112
23957,52324,Palo,IA,0.012625596114895143
23958,52325,Parnell,IA,0.007349039312600825
23959,52326,Quasqueton,IA,0.004046103638644918
23960,52327,Riverside,IA,0.014188943503913486
23961,52328,Robins,IA,-0.0036853997968572653
23962,52329,Rowley,IA,0.009123057245922208
23963,52330,Ryan,IA,0.003932534952500448
23964,52332,Shellsburg,IA,0.019265694225368946
23965,52333,Solon,IA,0.03772750871571967
23966,52334,South Amana,IA,0.0020308298978311524
23967,52335,South English,IA,0.006230098727370496
23968,52336,Springville,IA,0.022468321583915877
23969,52337,Stanwood,IA,0.005366461656808269
23970,52338,Swisher,IA,0.018070253831331786
23971,52339,Tama,IA,0.03290451634253451
23972,52340,Tiffin,IA,0.02022180797036506
23973,52341,Toddville,IA,0.004289104140526976
23974,52342,Toledo,IA,0.022870867837724802
23976,52345,Urbana,IA,0.012752337448467467
23977,52346,Van Horne,IA,0.005058982386329689
23978,52347,Victor,IA,0.012576270680229432
23979,52348,Vining,IA,0.00022412917488199798
23980,52349,Vinton,IA,0.05845765174463763
23982,52351,Walford,IA,0.004470794174583257
23983,52352,Walker,IA,0.011371892202903747
23984,52353,Washington,IA,0.06489629878711836
23985,52354,Watkins,IA,0.002274726108322877
23986,52355,Webster,IA,0.002878701631116687
23987,52356,Wellman,IA,0.022111053168130487
23988,52358,West Branch,IA,0.037765239998207564
23989,52359,West Chester,IA,0.0011018428481806774
23990,52361,Williamsburg,IA,0.032385278831331785
23991,52362,Wyoming,IA,0.0040456004660333385
23992,52401,Cedar Rapids,IA,0.010226673946943897
23993,52402,Cedar Rapids,IA,0.2562415317858637
23994,52403,Cedar Rapids,IA,0.18231966957340026
23995,52404,Cedar Rapids,IA,0.22764035541614389
23996,52405,Cedar Rapids,IA,0.16861182505825417
24002,52411,Cedar Rapids,IA,0.004852181325805093
24006,52501,Ottumwa,IA,0.18517678687040687
24007,52530,Agency,IA,0.006086490771942402
24008,52531,Albia,IA,0.04123798116896696
24009,52533,Batavia,IA,0.017722168754854512
24010,52534,Beacon,IA,0.0013031158511083226
24011,52535,Birmingham,IA,0.009037626289060165
24012,52536,Blakesburg,IA,0.00822660334289299
24013,52537,Bloomfield,IA,0.05544366165531458
24015,52540,Brighton,IA,0.009578578105395232
24016,52542,Cantril,IA,0.0024040407689550096
24017,52543,Cedar,IA,0.004328536700125471
24018,52544,Centerville,IA,0.04772588356336261
24019,52548,Chillicothe,IA,0.0006600197167951245
24020,52549,Cincinnati,IA,0.0056101675927585585
24021,52550,Delta,IA,0.002746908981597658
24022,52551,Douds,IA,0.005488507871781084
24023,52552,Drakesville,IA,0.002635455649160543
24024,52553,Eddyville,IA,0.015972970872916294
24025,52554,Eldon,IA,0.009857039075103064
24026,52555,Exline,IA,0.004518677755870227
24027,52556,Fairfield,IA,0.05502003561570175
24028,52557,Fairfield,IA,0.0
24029,52560,Floris,IA,0.0025322553384716493
24030,52561,Fremont,IA,0.00485622747804266
24032,52563,Hedrick,IA,0.006937671052159885
24033,52565,Keosauqua,IA,0.012787724623588457
24034,52566,Kirkville,IA,0.0017833225040329807
24035,52567,Libertyville,IA,0.0042321144769074505
24037,52569,Melrose,IA,0.005737879715600167
24038,52570,Milton,IA,0.005151832977833543
24039,52571,Moravia,IA,0.008631027065782398
24040,52572,Moulton,IA,0.00574690336977953
24041,52573,Mount Sterling,IA,0.0
24042,52574,Mystic,IA,0.004694933482702992
24043,52576,Ollie,IA,0.003257789627770807
24044,52577,Oskaloosa,IA,0.1092501373902133
24045,52580,Packwood,IA,0.003027954192806357
24046,52581,Plano,IA,0.001558814258827747
24047,52583,Promise City,IA,0.0021797574236721035
24048,52584,Pulaski,IA,0.0013170474607157796
24049,52585,Richland,IA,0.008686268008006212
24050,52586,Rose Hill,IA,0.0015795524168010994
24052,52590,Seymour,IA,0.0058611781681304894
24053,52591,Sigourney,IA,0.020604801846208998
24054,52593,Udell,IA,0.002024568329150983
24055,52594,Unionville,IA,0.0028025370436756884
24056,52595,University Park,IA,0.0019250338143036384
24057,52601,Burlington,IA,0.22371110385373724
24058,52619,Argyle,IA,0.006371925118002031
24059,52620,Bonaparte,IA,0.006341342512098942
24060,52621,Crawfordsville,IA,0.006459731926271136
24061,52623,Danville,IA,0.008445588603094939
24062,52624,Denmark,IA,0.0008863624783413994
24063,52625,Donnellson,IA,0.019683620583139154
24064,52626,Farmington,IA,0.006549426420505467
24065,52627,Fort Madison,IA,0.10546869664814482
24066,52630,Hillsboro,IA,0.0050428044900519805
24068,52632,Keokuk,IA,0.08041495762382746
24069,52635,Lockridge,IA,0.0047663780785086925
24070,52637,Mediapolis,IA,0.014081593000537731
24071,52638,Middletown,IA,0.0029175920371034233
24072,52639,Montrose,IA,0.021890703069546512
24073,52640,Morning Sun,IA,0.011610468668220112
24074,52641,Mount Pleasant,IA,0.08304921816335066
24076,52644,Mount Union,IA,0.0021475232956921788
24077,52645,New London,IA,0.02604052176017208
24078,52646,Oakville,IA,0.0033950706085319952
24079,52647,Olds,IA,0.0005708460297544363
24081,52649,Salem,IA,0.008748728889585947
24082,52650,Sperry,IA,0.004926695175359981
24083,52651,Stockport,IA,0.003878885104857501
24085,52653,Wapello,IA,0.023695624027603515
24086,52654,Wayland,IA,0.013094594867658483
24087,52655,West Burlington,IA,0.03222255858576806
24088,52656,West Point,IA,0.015399967561390929
24089,52657,Saint Paul,IA,0.0005605936697138077
24090,52658,Wever,IA,0.0059138652655792556
24091,52659,Winfield,IA,0.012348503502718529
24092,52660,Yarmouth,IA,0.0
24093,52701,Andover,IA,0.0010434049560853198
24095,52720,Atalissa,IA,0.007558854446734779
24096,52721,Bennett,IA,0.0032557049874529483
24097,52722,Bettendorf,IA,0.13379121692059515
24098,52726,Blue Grass,IA,0.016456501905956863
24099,52727,Bryant,IA,0.0019579419848240426
24100,52728,Buffalo,IA,0.010712998440580747
24101,52729,Calamus,IA,0.007546622148533189
24102,52730,Camanche,IA,0.031914501472784844
24103,52731,Charlotte,IA,0.005945810085439446
24104,52732,Clinton,IA,0.20554642875814064
24108,52737,Columbus City,IA,0.005273066753301069
24109,52738,Columbus Junction,IA,0.02734633291808568
24110,52739,Conesville,IA,0.004843026675927586
24111,52742,De Witt,IA,0.06261438067754077
24112,52745,Dixon,IA,0.0023591505347433837
24113,52746,Donahue,IA,0.013334404528888092
24114,52747,Durant,IA,0.014361346875186714
24115,52748,Eldridge,IA,0.07434102691641276
24116,52749,Fruitland,IA,0.006114457090577761
24117,52750,Goose Lake,IA,0.003622330735794946
24118,52751,Grand Mound,IA,0.007733103077014995
24119,52752,Grandview,IA,0.0022741063960088426
24120,52753,Le Claire,IA,0.02158989477206191
24121,52754,Letts,IA,0.009681926644559958
24122,52755,Lone Tree,IA,0.011063718578598315
24123,52756,Long Grove,IA,0.013971760856186897
24124,52757,Low Moor,IA,0.0011994589084065245
24125,52758,McCausland,IA,0.0017245623468960987
24127,52760,Moscow,IA,0.0012021837620242578
24129,52765,New Liberty,IA,0.003300617643544244
24130,52766,Nichols,IA,0.004664816813048933
24131,52767,Pleasant Valley,IA,0.0023982274063452233
24132,52768,Princeton,IA,0.013355847535400612
24133,52769,Stockton,IA,0.005691551652028441
24135,52772,Tipton,IA,0.030332504923223997
24136,52773,Walcott,IA,0.011180608397562287
24137,52774,Welton,IA,0.000705495133536476
24138,52776,West Liberty,IA,0.039639078837306566
24139,52777,Wheatland,IA,0.007261542659974906
24140,52778,Wilton,IA,0.03762300536386449
24141,52801,Davenport,IA,0.0033155309553683453
24142,52802,Davenport,IA,0.0881710236780785
24143,52803,Davenport,IA,0.14083270636314751
24144,52804,Davenport,IA,0.18617941424986556
24146,52806,Davenport,IA,0.17569684255541615
24147,52807,Davenport,IA,0.11222122825177751
25592,55954,Mabel,IA,0.01002254185337874
25645,56027,Elmore,IA,0.005330566317141662
25720,56129,Ellsworth,IA,0.004661330017326881
23073,50013,Ames,IA,0.0
23075,50015,Ankeny,IA,0.0
23085,50031,Beaver,IA,0.0
23091,50037,Boone,IA,0.0
23094,50040,Boxholm,IA,0.0
23097,50043,Buckeye,IA,0.0
23111,50059,Cooper,IA,0.0
23130,50099,Boone,IA,0.0
23140,50110,Gray,IA,0.0
23164,50137,Killduff,IA,0.0
23172,50145,Liberty Center,IA,0.0
23179,50152,Luther,IA,0.0
23200,50177,Grinnell,IA,0.0
23201,50197,Knoxville,IA,0.0
23202,50198,Knoxville,IA,0.0
23235,50241,Saint Marys,IA,0.0
23251,50259,Gifford,IA,0.0
23259,50269,Whitten,IA,0.0
23268,50294,Stratford,IA,0.0
23269,50301,Des Moines,IA,0.0
23270,50302,Des Moines,IA,0.0
23271,50303,Des Moines,IA,0.0
23272,50304,Des Moines,IA,0.0
23273,50305,Des Moines,IA,0.0
23274,50306,Des Moines,IA,0.0
23275,50307,Des Moines,IA,0.0
23276,50308,Des Moines,IA,0.0
23286,50318,Des Moines,IA,0.0
23287,50319,Des Moines,IA,0.0
23295,50328,Des Moines,IA,0.0
23296,50329,Des Moines,IA,0.0
23297,50330,Des Moines,IA,0.0
23298,50331,Des Moines,IA,0.0
23299,50332,Des Moines,IA,0.0
23300,50333,Des Moines,IA,0.0
23301,50334,Des Moines,IA,0.0
23302,50335,Des Moines,IA,0.0
23303,50336,Des Moines,IA,0.0
23304,50338,Des Moines,IA,0.0
23305,50339,Des Moines,IA,0.0
23306,50340,Des Moines,IA,0.0
23307,50347,Des Moines,IA,0.0
23308,50350,Des Moines,IA,0.0
23309,50359,Des Moines,IA,0.0
23310,50360,Des Moines,IA,0.0
23311,50361,Des Moines,IA,0.0
23312,50362,Des Moines,IA,0.0
23313,50363,Des Moines,IA,0.0
23314,50364,Des Moines,IA,0.0
23315,50367,Des Moines,IA,0.0
23316,50368,Des Moines,IA,0.0
23317,50369,Des Moines,IA,0.0
23318,50380,Des Moines,IA,0.0
23319,50381,Des Moines,IA,0.0
23320,50391,Des Moines,IA,0.0
23321,50392,Des Moines,IA,0.0
23322,50393,Des Moines,IA,0.0
23323,50394,Des Moines,IA,0.0
23324,50395,Des Moines,IA,0.0
23325,50396,Des Moines,IA,0.0
23326,50397,Des Moines,IA,0.0
23327,50398,West Des Moines,IA,0.0
23329,50402,Mason City,IA,0.0
23330,50405,Lake Mills,IA,0.0
23336,50427,Chapin,IA,0.0
23382,50481,Toeterville,IA,0.0
23401,50526,Clarion,IA,0.0
23422,50552,Knierim,IA,0.0
23451,50587,Rinard,IA,0.0
23455,50592,Truesdale,IA,0.0
23469,50608,Austinville,IA,0.0
23474,50614,Cedar Falls,IA,0.0
23480,50623,Dewar,IA,0.0
23488,50631,Frederika,IA,0.0
23502,50649,Kesley,IA,0.0
23509,50657,Morrison,IA,0.0
23513,50661,North Washington,IA,0.0
23535,50704,Waterloo,IA,0.0
23536,50706,Waterloo,IA,0.0
23538,50799,Waterloo,IA,0.0
23541,50831,Arispe,IA,0.0
23567,50936,Des Moines,IA,0.0
23568,50940,Des Moines,IA,0.0
23569,50947,Des Moines,IA,0.0
23570,50950,Des Moines,IA,0.0
23571,50980,Des Moines,IA,0.0
23572,50981,Des Moines,IA,0.0
23573,50982,Des Moines,IA,0.0
23574,50983,Des Moines,IA,0.0
23588,51015,Climbing Hill,IA,0.0
23590,51017,Craig,IA,0.0
23614,51045,Oyens,IA,0.0
23626,51057,Struble,IA,0.0
23628,51059,Turin,IA,0.0
23634,51102,Sioux City,IA,0.0
23639,51107,Bronson,IA,0.0
23664,51330,Allendorf,IA,0.0
23669,51340,Fostoria,IA,0.0
23673,51344,Gruver,IA,0.0
23677,51349,May City,IA,0.0
23692,51432,Aspinwall,IA,0.0
23708,51452,Lidderdale,IA,0.0
23714,51460,Ricketts,IA,0.0
23721,51496,Templeton,IA,0.0
23723,51502,Council Bluffs,IA,0.0
23726,51515,Griswold,IA,0.0
23750,51547,Kirkman,IA,0.0
23774,51574,Tennant,IA,0.0
23780,51591,Red Oak,IA,0.0
23781,51593,Harlan,IA,0.0
23783,51602,Shenandoah,IA,0.0
23784,51603,Shenandoah,IA,0.0
23799,51651,Shambaugh,IA,0.0
23807,52004,Dubuque,IA,0.0
23813,52036,Delaware,IA,0.0
23831,52055,Littleport,IA,0.0
23832,52056,Luxemburg,IA,0.0
23841,52071,Saint Donatus,IA,0.0
23845,52075,Springbrook,IA,0.0
23850,52099,Dubuque,IA,0.0
23852,52131,Burr Oak,IA,0.0
23864,52149,Highlandville,IA,0.0
23888,52204,Amana,IA,0.0
23910,52226,Elwood,IA,0.0
23920,52239,Tama,IA,0.0
23924,52243,Iowa City,IA,0.0
23925,52244,Iowa City,IA,0.0
23932,52252,Langworthy,IA,0.0
23952,52319,Oakdale,IA,0.0
23975,52344,Troy Mills,IA,0.0
23981,52350,Viola,IA,0.0
23997,52406,Cedar Rapids,IA,0.0
23998,52407,Cedar Rapids,IA,0.0
23999,52408,Cedar Rapids,IA,0.0
24000,52409,Cedar Rapids,IA,0.0
24001,52410,Cedar Rapids,IA,0.0
24003,52497,Cedar Rapids,IA,0.0
24004,52498,Cedar Rapids,IA,0.0
24005,52499,Cedar Rapids,IA,0.0
24014,52538,West Grove,IA,0.0
24031,52562,Hayesville,IA,0.0
24036,52568,Martinsburg,IA,0.0
24051,52588,Selma,IA,0.0
24067,52631,Houghton,IA,0.0
24075,52642,Rome,IA,0.0
24080,52648,Pilot Grove,IA,0.0
24084,52652,Swedesburg,IA,0.0
24094,52706,Blue Grass,IA,0.0
24105,52733,Clinton,IA,0.0
24106,52734,Clinton,IA,0.0
24107,52736,Clinton,IA,0.0
24126,52759,Montpelier,IA,0.0
24134,52771,Teeds Grove,IA,0.0
24145,52805,Davenport,IA,0.0
24148,52808,Davenport,IA,0.0
24149,52809,Davenport,IA,0.0

